NumTrajs,LossBefore,ExplainedVariance,MeanKL,Entropy,Iteration,MeanKLBefore,MaxReturn,AveragePolicyStd,dLoss,AverageDiscountedReturn,LossAfter,AverageReturn,Perplexity,StdReturn,MinReturn
646,1.37129937285e-08,0.804191211568,0.00905609953263,1.03351904525,99,-4.94248412197e-08,-1235.78927449,0.680165255221,0.00283723667347,-1356.6636491,-0.00283722296047,-1435.9451934,2.81094027624,106.853054198,-1635.10631392
646,-9.71997649853e-09,0.808570084235,0.00797997885426,1.02759324087,100,-1.91917883807e-08,-1238.8358693,0.676146647476,0.00310452466904,-1351.5585076,-0.00310453438902,-1430.77397541,2.79433245001,105.089046849,-1588.5965034
641,9.05887045929e-09,0.833306251955,0.00769129400686,1.03003279938,101,-7.2991164779e-09,-1234.78077338,0.677798160443,0.00242382371679,-1368.61458468,-0.00242381465792,-1448.67693197,2.80115770943,100.848113059,-1704.88180534
646,1.36207560832e-09,0.810962315859,0.00797691366855,1.00799335613,102,3.67474407015e-08,-1238.46926712,0.663023279478,0.00292350532286,-1355.64186847,-0.00292350396078,-1434.8595978,2.74009709561,104.305857535,-1656.40900235
644,9.38940587058e-09,0.81625818958,0.00748894785651,1.00108756198,103,2.74114036469e-08,-1238.61924767,0.658460350655,0.00439306574132,-1358.07865696,-0.00439305635191,-1437.80870835,2.7212397366,103.628046488,-1667.70371078
641,-3.59563721059e-09,0.825245387479,0.0078503771103,0.983158246416,104,-1.18851342656e-08,-1247.59860939,0.646759812001,0.0035441344154,-1365.32198724,-0.00354413801104,-1445.42079583,2.67288455364,103.066650732,-1649.69994848
646,1.49730632258e-10,0.805443685755,0.00714193053021,0.953833655256,105,1.03779423943e-09,-1240.16246816,0.628069231123,0.00450928297177,-1354.45943343,-0.00450928282204,-1433.64231717,2.59564140402,106.002610543,-1632.63729503
643,-9.02923483776e-09,0.818284705045,0.00752258083003,0.924510971445,106,2.57461120201e-08,-1244.75267372,0.609919948887,0.00259521194609,-1364.59260528,-0.00259522097532,-1444.38106012,2.52063529627,105.599206376,-1705.06856522
644,4.24673225869e-10,0.822047897307,0.0086400285491,0.960629627842,107,1.71487662404e-08,-1235.54664609,0.632352109076,0.00182940263069,-1361.04957114,-0.00182940220602,-1440.75740566,2.61334138802,102.378943563,-1588.5965034
645,4.50816176964e-09,0.820169008947,0.00879912866952,0.968074635404,108,5.89313590704e-08,-1240.6775015,0.637077543933,0.0013293270793,-1360.01886762,-0.00132932257114,-1439.57667233,2.63287034082,104.823301277,-1588.5965034
648,-6.71133376523e-09,0.805714952317,0.00502729453716,0.95334927811,109,-1.92285785072e-08,-1244.42664374,0.627765082408,0.00403090156272,-1353.65526463,-0.00403090827405,-1432.64920464,2.59438443909,106.547675232,-1588.5965034
643,4.64889849428e-09,0.826860968857,0.00657282871352,0.974002764362,110,8.40831632098e-09,-1244.35910714,0.640865438239,0.00402254088378,-1364.91740159,-0.00402253623489,-1444.695115,2.64852469038,102.119907529,-1588.5965034
645,-2.3355303884e-09,0.813318633167,0.00846188163684,0.921859846252,111,-4.3721034404e-08,-1246.03996774,0.608305116252,0.00339757360121,-1355.27124886,-0.00339757593674,-1434.66436565,2.51396162681,103.693332839,-1588.5965034
648,2.15559147797e-09,0.797370553715,0.00789692255672,0.872792021173,112,3.38454322346e-08,-1235.60992911,0.579177368711,0.00230334575493,-1354.77765746,-0.00230334359934,-1433.71717012,2.39358447127,109.975182298,-1669.39184546
648,6.10748089513e-09,0.800627771531,0.00640879155615,0.845020667451,113,3.45929919154e-08,-1252.12667481,0.563314120603,0.00568915566336,-1357.95269889,-0.00568914955588,-1436.88739501,2.32802592844,109.858046927,-1588.5965034
648,5.0837161653e-09,0.805868236843,0.00690112175749,0.804354862112,114,-1.47888215007e-08,-1246.63619455,0.540866026603,0.00399702551053,-1353.20001834,-0.00399702042681,-1432.2079492,2.23525398652,104.3260371,-1588.5965034
646,-9.51230062985e-09,0.815420753382,0.00935078783594,0.737396494287,115,-5.55725188089e-09,-1255.2739635,0.505836371276,0.00534390498039,-1361.33391229,-0.00534391449269,-1440.7166059,2.09048583163,105.728419504,-1588.59502327
644,-5.61133378453e-09,0.822420769857,0.00898782704244,0.737139002222,116,1.20842025275e-08,-1250.7096279,0.505706139191,0.00589594163559,-1368.58376451,-0.00589594724693,-1448.24561307,2.08994761741,105.827942172,-1588.5965034
647,-1.26463669219e-08,0.808156686654,0.00329024113969,0.775105074781,117,-3.13900569981e-08,-1244.72275223,0.5252749399,0.000786513880404,-1358.53499047,-0.00078652652677,-1437.75858426,2.17082021366,108.263613805,-1588.5965034
647,-2.344780415e-08,0.806193668006,0.00648732354862,0.76127149238,118,-1.94246658758e-08,-1231.01263658,0.518058535182,0.00442030533112,-1358.06080031,-0.00442032877893,-1437.19015976,2.14099675162,109.739014515,-1588.5965034
645,1.16223889074e-08,0.818912285068,0.00765913092544,0.749523297685,119,-1.53563438632e-08,-1242.65682164,0.512007894294,0.0048867903517,-1360.83536095,-0.00488677872931,-1440.41631709,2.11599107831,104.812722277,-1588.58241926
645,2.32708097191e-08,0.823016341708,0.0092128746641,0.712784961599,120,2.10456611027e-08,-1250.20121167,0.49353891327,0.00345629472542,-1364.29222644,-0.00345627145461,-1443.91996887,2.03966374135,104.782745616,-1588.5965034
648,1.65524458359e-08,0.800330155067,0.00544929819683,0.70971579923,121,2.61218824349e-11,-1249.97245601,0.492026484342,0.00205359495954,-1357.40891861,-0.00205357840709,-1436.42199005,2.0334132789,111.252698636,-1588.5965034
647,-1.8218005907e-08,0.806600703462,0.00566503493555,0.677515999216,122,8.54536419403e-09,-1254.39511772,0.476435687275,0.00395623199804,-1354.43385727,-0.00395625021605,-1433.55086886,1.96898070303,106.807176698,-1588.5773462
644,1.05844729633e-09,0.823817511984,0.00626469228259,0.663132325548,123,5.30671406818e-09,-1253.04401944,0.46963184128,0.00266959244869,-1362.78452973,-0.00266959139025,-1442.40726641,1.94086223535,101.685144076,-1588.59327208
645,-2.00633494282e-08,0.821754509348,0.00954590069849,0.65564836635,124,1.83358961348e-08,-1236.33124294,0.46613025495,0.00304708632946,-1357.84511493,-0.00304710639281,-1437.3520328,1.92639111974,102.88355041,-1588.58811447
649,4.11449455673e-08,0.793257864816,0.00680511739023,0.649583891767,125,-1.91315583375e-08,-1232.90571058,0.4633119742,0.0055037768175,-1353.99721284,-0.00550373567255,-1432.82991225,1.91474392252,109.590862081,-1588.5965034
647,2.32157885469e-08,0.805475716732,0.00943940233295,0.660168603796,126,1.81110226816e-08,-1232.75340681,0.46824204368,0.00608550503319,-1355.57486912,-0.0060854818174,-1434.68790826,1.93511857524,107.35959694,-1588.5965034
642,-8.24172549116e-09,0.833820242101,0.0070303288382,0.667624787229,127,-4.00832811387e-09,-1243.02913809,0.47174639054,0.00459377913905,-1367.57470585,-0.00459378738078,-1447.48217402,1.94960109938,98.4815095071,-1588.5965034
645,2.50840368033e-08,0.817440625508,0.0080584191807,0.655745283502,128,-2.87394397169e-09,-1241.60909892,0.466175433156,0.0079615450026,-1356.67806951,-0.00796151991856,-1436.12826355,1.92657782912,103.884635236,-1588.57465812
640,-1.11925326032e-08,0.841615012129,0.00795118080684,0.73498399629,129,-2.63503152631e-08,-1234.22811604,0.504617512881,0.00364018795722,-1371.98413459,-0.00364019914975,-1452.30757884,2.08544861732,98.8429894212,-1622.73247802
645,2.99558558243e-08,0.812821833427,0.00612556057277,0.725566998857,130,-1.86284740966e-08,-1232.25393377,0.499887835689,0.00581656985308,-1353.55902756,-0.00581653989722,-1432.91991094,2.0659021321,104.203734457,-1588.59178373
645,-1.4286149479e-08,0.814193577096,0.00672891365031,0.717417494196,131,3.80935433197e-08,-1227.06721309,0.495830552322,0.00327385943101,-1357.47742046,-0.00327387371716,-1436.96994513,2.04913446991,106.317001998,-1653.89965069
651,-7.94280012971e-09,0.788255969213,0.00641103861833,0.712975219625,132,1.31100239553e-08,-1234.37058065,0.493632821943,0.00480206825596,-1342.65339124,-0.00480207619876,-1421.07548013,2.04005184067,107.652966,-1588.58760554
644,1.00858165305e-08,0.823112159178,0.00794739319519,0.660957113641,133,-1.70913375674e-08,-1250.48829409,0.468611402744,0.00475926637403,-1360.24136741,-0.00475925628822,-1439.91853769,1.93664503702,103.255138705,-1588.57058548
644,2.73754009027e-08,0.826904330327,0.00613438071406,0.65529675855,134,2.35403870841e-08,-1245.08604643,0.465966388726,0.00408046714874,-1363.90847635,-0.00408043977334,-1443.55742273,1.92571390466,103.287985433,-1588.5806405
644,-4.54719967583e-08,0.82068444627,0.00593640310309,0.625743464368,135,-5.98237870353e-09,-1238.22128584,0.452397043985,0.00390303412428,-1361.81473634,-0.00390307959628,-1441.40603858,1.86963544819,104.343947207,-1588.5965034
646,3.42526303733e-08,0.811346211233,0.00955307122775,0.642907933134,136,-1.71677090322e-08,-1253.69688583,0.460229224231,0.00670091994972,-1353.59024127,-0.00670088569709,-1432.95155811,1.90200374506,103.832049987,-1588.5965034
645,1.51304938469e-08,0.812770735944,0.00729023335791,0.647823766607,137,3.43322292817e-09,-1230.16600522,0.462497204396,0.00336687129232,-1356.76294674,-0.00336685616182,-1436.11396997,1.9113766978,104.356396681,-1697.59281323
642,-4.20600568397e-08,0.836039294686,0.00556141326668,0.644432798761,138,-2.56817483946e-08,-1247.07048743,0.460931547293,0.000133588119698,-1366.3325889,-0.000133630179755,-1446.32391705,1.9049062576,99.7114900341,-1588.5965034
644,4.05601854812e-08,0.828297190314,0.00368229709752,0.638996557134,139,1.3302697055e-08,-1245.04035571,0.458432610595,0.00502132331586,-1358.70332052,-0.00502128275568,-1438.37292122,1.89457882356,101.84569847,-1588.58077217
645,-4.2772449252e-09,0.806309812553,0.00857067067537,0.635472670931,140,-3.22391650043e-08,-1253.14637108,0.456819989259,0.00597734998863,-1356.19635312,-0.00597735426588,-1435.55382588,1.8879142928,105.270357592,-1689.33817476
646,4.89888705831e-08,0.813509087665,0.007054912547,0.602888182539,141,6.46033981866e-09,-1242.33776266,0.442174644932,0.00355693003342,-1361.54815532,-0.00355688104455,-1440.87931605,1.82738901911,106.484538217,-1588.5965034
646,7.05211978903e-08,0.819918087414,0.00831912444737,0.60029895677,142,4.2287524038e-08,-1248.37345426,0.441031235857,0.00222793711871,-1359.3353411,-0.00222786659751,-1438.73541427,1.82266361658,103.755345345,-1588.32466029
649,-4.24887984411e-08,0.798305020824,0.00486542657274,0.623121992487,143,-1.13647772304e-08,-1247.17403411,0.451212650959,0.00636232935867,-1352.54972322,-0.00636237184747,-1431.30664388,1.86474067,110.044535192,-1588.5965034
648,3.7845935692e-09,0.800271236577,0.00751123963434,0.66264458074,144,1.58435693454e-08,-1243.185294,0.46940283664,0.00460245129317,-1353.67321638,-0.00460244750857,-1432.63681942,1.9399158207,109.130351551,-1588.5965034
646,-1.01813940916e-08,0.813995178139,0.00226229576461,0.626554802793,145,-9.00478236421e-09,-1247.27009318,0.45276424003,0.00324212153258,-1357.41650428,-0.00324213171398,-1436.73023436,1.8711529708,106.358485333,-1588.59210186
648,9.89896130232e-10,0.799842225576,0.00687721110567,0.602673844236,146,-1.38032042463e-08,-1245.94929892,0.442079880125,0.00686690509653,-1356.69721844,-0.00686690410663,-1435.67119758,1.82699738162,110.843124175,-1588.5965034
645,5.61032718669e-09,0.812312320989,0.00939468325621,0.610689834493,147,-2.46379059377e-08,-1244.86503182,0.445637829328,0.00449929231281,-1359.49590806,-0.00449928670248,-1439.03078591,1.84170142985,106.630870147,-1679.22393718
646,1.56147056722e-08,0.810239959935,0.00639481557587,0.57259436025,148,6.44009645612e-09,-1246.45969527,0.428980346716,0.00452564688238,-1355.11133856,-0.00452563126767,-1434.44908369,1.77286052918,106.031424383,-1588.5965034
642,1.96791867182e-09,0.836745744212,0.00716824005496,0.563139096635,149,-3.07800976929e-08,-1235.03646758,0.42494334001,0.00684556910142,-1360.95105838,-0.0068455671335,-1440.89046513,1.75617666498,96.6678833506,-1588.5965034
642,2.30687623189e-09,0.833577805692,0.00902316679672,0.59810252561,150,-2.06521320045e-08,-1237.7737164,0.440063604166,0.00510838254039,-1361.93026828,-0.00510838023351,-1441.88927566,1.81866465474,100.317500814,-1588.5965034
640,-8.67685335992e-09,0.838732951764,0.00850926937031,0.660419896978,151,2.68234739975e-08,-1241.25744822,0.468359724499,0.0046530741822,-1371.03023237,-0.00465308285906,-1451.36325982,1.93560491845,98.8530396794,-1696.61623433
644,6.35645430524e-09,0.820775366986,0.00284312436729,0.622308269876,152,-2.92121027368e-08,-1241.77298294,0.450845638366,2.2079782545e-05,-1360.68120793,-2.20734260907e-05,-1440.23408255,1.86322390555,104.382086545,-1588.5965034
643,-3.09854068305e-09,0.823739710159,0.00664875838465,0.62504012956,153,-2.00966290276e-08,-1235.9309571,0.452078969266,0.00447926685287,-1362.32221193,-0.00447926995141,-1442.04562837,1.86832093082,104.055454598,-1673.34612367
643,-3.2673562579e-09,0.824411317581,0.00812223049454,0.650817052263,154,4.43069059219e-09,-1242.99903676,0.463883664644,0.00596448300846,-1357.11574612,-0.00596448627582,-1436.8667364,1.91710656554,103.022178565,-1588.5965034
643,-9.32022616614e-09,0.827993478524,0.00799857734511,0.699764267343,155,4.09054745631e-08,-1243.6166053,0.487154349903,0.007574007478,-1358.0860075,-0.00757401679822,-1437.81139562,2.01327805614,100.034759213,-1609.41596063
641,-7.24773281857e-09,0.834273304164,0.00860904298472,0.683147446054,156,-1.32547096632e-08,-1243.30837588,0.47912627837,0.00829664772805,-1362.76916806,-0.00829665497579,-1442.81786196,1.9801001932,98.9495105524,-1588.5965034
642,-8.84472723898e-09,0.827805967214,0.00852579334012,0.677228168386,157,-4.86940687772e-09,-1245.83456599,0.47629857413,0.00673165122418,-1360.36186969,-0.00673166006891,-1440.26978432,1.96841405123,101.287318807,-1664.87303027
644,-5.23859402994e-09,0.809922846781,0.00830168866022,0.677205280203,158,-8.18722734053e-09,-1238.40209051,0.476287672645,0.00913632871094,-1355.65075278,-0.00913633394953,-1434.94556548,1.96836899832,106.085539654,-1670.15393265
645,1.09446099648e-09,0.815574110297,0.00897729527127,0.689886526006,159,7.81730302712e-09,-1242.74515416,0.482366052956,0.00695826058424,-1357.83755983,-0.00695825948978,-1437.37456978,1.99348931121,105.588466837,-1610.91326429
645,-1.0720778632e-09,0.813951560877,0.00671433404825,0.7545731224,160,-3.41619846855e-08,-1234.28211118,0.514599983702,0.00153134522286,-1356.88937061,-0.00153134629494,-1436.41422908,2.12670348748,106.160138006,-1671.75045629
644,-3.80241198548e-09,0.826955626232,0.00762822199362,0.728033439058,161,-2.56636670803e-08,-1245.6449716,0.501122300884,0.00509493813586,-1362.31678025,-0.00509494193827,-1442.02804709,2.07100384511,101.774980005,-1588.59485141
646,5.67686194091e-09,0.804675225538,0.00932219178784,0.755850211519,162,-9.073333751e-09,-1251.2403606,0.515257593566,0.00572617225404,-1363.72453984,-0.00572616657718,-1443.04221829,2.12942121238,111.680203307,-1674.91952468
647,-1.47108994602e-08,0.811738584424,0.00699124923271,0.705427662271,163,-9.1127702051e-09,-1236.31854896,0.489921124651,0.00380879894527,-1359.36813938,-0.00380881365617,-1438.54771493,2.02471239289,108.002184634,-1588.58338898
643,8.03928180937e-10,0.8264643526,0.00660553164589,0.687373534578,164,1.67246235749e-08,-1247.98306243,0.481155393026,0.00414447977776,-1365.25477054,-0.00414447897383,-1445.12019689,1.98848597896,103.291380265,-1588.5965034
652,2.90171549064e-09,0.782372837176,0.00833378659341,0.710517720121,165,1.40370288726e-08,-1247.44743812,0.492421208907,0.0033650168229,-1341.57453706,-0.00336501392118,-1419.86130939,2.03504456948,110.936586115,-1588.5965034
644,2.49937169537e-09,0.82029700927,0.0091563788248,0.724214748281,166,2.22991840548e-08,-1243.66069222,0.499212318912,0.0102729384655,-1358.08686299,-0.0102729359661,-1437.63127009,2.06311040273,100.881694853,-1588.58647765
648,-3.66566275102e-09,0.796810646635,0.00647912984188,0.752915219205,167,-1.63629362282e-08,-1242.2083807,0.513747533581,0.00476118236599,-1354.02536743,-0.00476118603165,-1432.91709776,2.12318054013,109.821665635,-1588.5965034
645,-4.92370350571e-09,0.816001106347,0.00653420779841,0.7491282381,168,9.15166242788e-09,-1240.87723242,0.511805660617,0.00423109470153,-1360.67316839,-0.00423109962523,-1440.08574603,2.11515530085,104.660399115,-1588.5965034
645,-1.7334428415e-09,0.805030783925,0.00382950696826,0.78566373958,169,2.87935839616e-08,-1246.14747711,0.530850525487,0.00456487204806,-1357.0187308,-0.0045648737815,-1436.51209162,2.19386261103,105.142524507,-1656.22361464
645,-1.14523543535e-08,0.821414195751,0.00245104842805,0.752146200079,170,8.35101817698e-08,-1247.29606525,0.513352603775,6.6962875351e-05,-1359.27126478,-6.69743277054e-05,-1438.75744346,2.12154840134,103.189383668,-1588.56838043
644,1.6762642215e-08,0.821240927218,0.00597581302834,0.750362888712,171,-2.13059443421e-08,-1234.28523178,0.512437952038,0.00134695055065,-1366.18478814,-0.00134693378801,-1445.93863175,2.11776839143,103.706688266,-1588.5965034
643,8.470396708e-09,0.813584333225,8.16326879724e-05,0.754729882616,172,6.31087286873e-08,-1249.48791002,0.51468065883,0.000161759895438,-1363.10021044,-0.000161751425041,-1442.95693619,2.12703689611,100.155898974,-1631.04443705
645,-1.8620456984e-08,0.816626489366,0.00477860874609,0.752924696344,173,-8.75360783859e-09,-1242.16479428,0.51375240246,0.00551941151882,-1356.05065255,-0.00551943013928,-1435.56354109,2.1232006619,104.855297997,-1675.23581662
643,-6.89922773975e-11,0.82809474345,0.00667176743124,0.744632915395,174,2.99314076857e-08,-1244.9015532,0.509510092536,0.00527731153111,-1357.62721767,-0.00527731160011,-1437.45740953,2.10566833466,101.090541996,-1671.81621723
642,-4.1766678886e-09,0.82819873966,0.0089093818654,0.75737281217,175,-1.76963024234e-08,-1247.50446462,0.516042722681,0.0031200109471,-1367.39298977,-0.00312001512377,-1447.28322339,2.13266594009,103.467739743,-1653.76064021
642,3.66087357291e-09,0.830480375143,0.00812915006925,0.744410888094,176,-1.66117291034e-08,-1228.26532177,0.509396979942,0.0049707360225,-1366.01982279,-0.00497073236162,-1445.97763166,2.1052008707,102.664892701,-1588.5965034
643,-1.8494597038e-08,0.816160265285,0.00995949303711,0.827757851022,177,3.56996708861e-08,-1240.26967278,0.553673186603,0.000220640646768,-1360.13574123,-0.000220659141365,-1439.83273618,2.28818253821,105.763294732,-1652.04954005
642,2.65572656865e-12,0.815661986802,0.00654675909777,0.81188578977,178,-3.50306492702e-08,-1247.51857765,0.544954625671,0.00551436780754,-1354.37117082,-0.00551436780488,-1434.28442061,2.25215106808,103.727602574,-1651.13343163
643,8.81091647755e-10,0.823784009071,0.00900396704759,0.749144510168,179,6.38494757066e-09,-1238.89501165,0.511813988821,0.00486311205515,-1357.56868652,-0.00486311117405,-1437.26542474,2.11518971908,101.464895717,-1588.5965034
639,-2.20818887909e-08,0.833420943422,0.00969685190623,0.759148374933,180,-5.45063607582e-08,-1244.15489447,0.516959802849,0.00840333829451,-1363.29705635,-0.0084033603764,-1443.59190132,2.13645598606,99.816498356,-1696.57810862
643,7.61799511748e-09,0.822613232975,0.00651217281308,0.731105224031,181,3.5804886056e-08,-1239.84302101,0.502664007521,0.00289661806207,-1356.13937753,-0.00289661044408,-1435.89451611,2.07737530447,102.445379617,-1699.24346867
644,3.84980764944e-10,0.816143776108,0.00881375971851,0.690660969156,182,3.59752504453e-08,-1233.93878974,0.482739762731,0.00770274531499,-1357.05721827,-0.00770274493001,-1436.71521753,1.99503375332,103.364493496,-1590.54847712
645,-2.57171272847e-08,0.808418883021,0.00902011863328,0.76361139192,183,-1.13514198041e-09,-1240.98142353,0.519272159436,0.0163520246299,-1356.68971171,-0.0163520503471,-1436.08403525,2.14601233462,108.726068403,-1651.16568947
644,-1.91002958152e-09,0.821198425708,0.00701140109968,0.774206475156,184,6.38276247411e-08,-1234.53256851,0.524803140047,0.0027097999125,-1363.14266497,-0.00270980182253,-1442.78559973,2.16887039162,105.435674049,-1588.5965034
644,4.14191542903e-09,0.824769816699,0.00784930178783,0.73248972072,185,5.27395457306e-08,-1241.18815779,0.503360426159,0.00267753028041,-1358.55355069,-0.00267752613849,-1438.1532105,2.08025341561,100.59213363,-1586.19676866
643,2.53067277669e-09,0.829608469141,0.00736979612257,0.72671081199,186,4.99584337232e-08,-1237.39413642,0.500459941089,0.00207731462279,-1356.87238269,-0.00207731209212,-1436.68849996,2.06826649002,99.4289236198,-1588.02978728
646,-7.84485104984e-09,0.818174069308,0.00967794260618,0.723341540235,187,-2.95663825645e-08,-1249.6494633,0.498776592966,0.00469200575917,-1355.81905873,-0.00469201360402,-1435.17636153,2.06130966445,104.974864482,-1588.5965034
644,-2.57860263171e-09,0.821234221053,0.00902669811158,0.661761359113,188,-2.4333670412e-08,-1242.76831352,0.468988432935,0.00411769022709,-1356.95864772,-0.0041176928057,-1436.55564658,1.93820320151,101.200413889,-1678.10037807
646,-4.1080600017e-09,0.807929442846,0.00703065698032,0.658428505796,189,-1.6757424337e-09,-1245.09332309,0.46742796513,0.00403337028977,-1351.52041357,-0.00403337439783,-1430.75949005,1.93175420729,103.014840381,-1588.5965034
646,-3.89462072557e-09,0.811399167778,0.0076524634696,0.607555524248,190,6.45962694446e-09,-1235.65983276,0.44424324878,0.00410909086738,-1361.05366826,-0.004109094762,-1440.33352016,1.83593800309,107.603662139,-1588.5965034
644,1.14009229967e-08,0.826037273189,0.00660801457935,0.623016075033,191,2.41201602025e-08,-1242.06328493,0.451164862195,0.00705775212582,-1362.74202767,-0.0070577407249,-1442.34864654,1.86454317187,103.630516797,-1588.5965034
645,3.6341272835e-10,0.816914563137,0.00956315505067,0.608080581564,192,4.04094914197e-08,-1241.88633617,0.444476563194,0.000475097478137,-1361.30553666,-0.000475097114724,-1440.7944947,1.83690222888,105.478569724,-1588.5965034
643,1.03349586499e-08,0.831155110187,0.00748065035946,0.6323937334,193,2.05373718032e-08,-1241.04711048,0.455415632123,0.00666068156617,-1367.25514384,-0.00666067123121,-1447.085018,1.88211046203,102.960905115,-1588.53644282
641,-1.41845215401e-10,-0.228819357245,0.000612376905505,0.592721358675,194,5.68072178186e-09,-1249.86032467,0.437701908488,0.0030883297876,-1366.29227429,-0.00308832992944,-1446.46986077,1.80890440097,100.238614866,-1690.80962479
646,-1.57250851452e-08,0.812909475388,0.00617410439202,0.600655392545,195,-1.92392287657e-08,-1238.90033825,0.441188463187,0.00214278264482,-1356.2927213,-0.0021427983699,-1435.52374586,1.82331339489,105.257055933,-1588.5965034
648,-2.44919035792e-09,0.806116055774,0.00795282485611,0.604208663839,196,9.56746282199e-09,-1247.65543697,0.442758913955,0.00301125290873,-1353.50419574,-0.00301125535792,-1432.45990241,1.82980364602,108.863281901,-1588.5965034
646,-8.0900542983e-09,0.811802448691,0.000142397915087,0.557371214765,197,-4.36469196341e-08,-1247.28201929,0.422499372058,4.47162214917e-05,-1358.38845668,-4.4724311546e-05,-1437.7042769,1.746076402,105.113097413,-1588.5965034
642,1.24996425778e-09,0.831256751979,0.00841131396474,0.553872422117,198,2.65735410343e-08,-1229.25759523,0.421023717371,0.00641349542698,-1369.50331773,-0.00641349417701,-1449.47105952,1.73997791761,101.831300945,-1588.5965034
647,-8.74041026604e-10,0.804838044251,0.0062626753258,0.622082010645,199,1.68936594713e-08,-1249.53526423,0.450743641918,0.00411182859624,-1355.09089357,-0.00411182947028,-1434.27729565,1.86280238163,106.529934356,-1588.5931697
