Entropy,Iteration,AveragePolicyStd,dLoss,AverageDiscountedReturn,AverageReturn,MaxReturn,StdReturn,NumTrajs,ExplainedVariance,MeanKLBefore,Perplexity,LossAfter,MeanKL,LossBefore,MinReturn
1.04687289967,99,0.689308999253,0.00838456786333,44.085735095,71.5362381092,82.754644672,4.85452728161,54,0.960403624768,-7.11828240796e-09,2.84872891389,-0.00838454298472,0.00694402401731,2.48786051225e-08,63.2373978276
1.04179082884,100,0.685814768581,0.00891895091226,44.8606696407,72.4979456232,82.0707861542,7.26352243141,54,0.945702928671,5.72466244408e-08,2.83428819724,-0.00891904268666,0.00952197791245,-9.17744010171e-08,54.3278717823
1.04180674328,101,0.685825683026,0.00195973473453,44.1244304224,71.168296303,83.528739958,5.83332703489,54,0.943332062793,4.66907432162e-08,2.8343333037,-0.00195970745806,0.0085184042206,2.72764677496e-08,60.3616573936
1.03756477012,102,0.682922590658,0.014478518858,44.049577181,70.424618172,80.9758442226,6.71256256951,54,0.938915315685,1.45142929897e-08,2.82233560285,-0.0144786139551,0.00920757792884,-9.50971077704e-08,56.9228314301
1.03494040741,103,0.681132703763,0.0104449134264,44.3808529714,71.8691565368,83.7623367006,5.56176160312,54,0.953867069061,-3.99050411048e-08,2.81493848116,-0.0104448669157,0.00927823407898,4.65106528722e-08,57.8795807859
1.02465508952,104,0.674162941925,0.00812220467615,43.4299275989,70.2004563348,82.2668686863,5.85091199966,54,0.950355144043,-3.70259499172e-08,2.78613432788,-0.00812225382537,0.00898531671197,-4.91492166081e-08,59.4010791017
1.02103374972,105,0.671725984023,0.00593009941042,45.0249733502,72.6799493432,85.2178185812,5.20910812182,54,0.956352722086,6.66180072217e-09,2.77606303555,-0.00593013724686,0.00953824208364,-3.78364340508e-08,60.2101862269
1.01501308455,106,0.667693896891,0.00851900520868,45.0438710283,72.9651316705,80.6388189744,4.44153606447,54,0.965407599443,4.01808439854e-08,2.75939950264,-0.00851901049203,0.00903897824153,-5.28335760313e-09,59.68069959
1.0133134581,107,0.666560030534,0.00988932375817,43.9217841667,71.2549201701,81.7734766298,5.12484936308,54,0.963575676973,1.8425648951e-08,2.75471353759,-0.0098893661,0.00673190410486,-4.23418288655e-08,56.7858215534
1.01188121809,108,0.665606039924,0.0107481632206,43.458554238,70.6007138023,79.4894115027,6.47500375319,54,0.939294673136,-3.35682735497e-08,2.75077095069,-0.0107482192338,0.00656667585228,-5.60132658068e-08,52.6471116128
1.00919626726,109,0.663821317454,0.00573579179261,44.5595379313,72.1303915928,83.091604869,5.27018019585,54,0.964448017639,4.13539715804e-08,2.74339517218,-0.00573580174874,0.00719369234861,-9.95612569534e-09,62.006900998
1.007783816,110,0.662884364049,0.0074005090091,44.6462401572,71.9632596528,84.9789658189,5.53303203221,54,0.953085311354,-1.89115164639e-08,2.73952299546,-0.00740048863629,0.00750832957755,2.03728117781e-08,61.1947266527
1.00273777618,111,0.659547848328,0.00410675744297,44.5667224993,72.4253921184,82.6778196125,5.07823691155,54,0.95998131477,4.09370181087e-08,2.72573407233,-0.00410680659969,0.00517669830266,-4.91567270854e-08,60.7136271277
0.998568461078,112,0.656803710088,0.00710697125434,45.4424314688,73.4462917029,82.82118967,5.39947452916,54,0.964392214731,4.19268378349e-08,2.71439328619,-0.00710689784709,0.00864366821055,7.34072411817e-08,60.5728098312
0.994341538089,113,0.654033310644,0.00804888368304,45.311254613,73.1044734496,84.4982039012,6.06847388232,54,0.953341617062,-1.57445937954e-08,2.70294396954,-0.0080487875509,0.00905638433377,9.61321343088e-08,58.6925133467
0.987080321449,114,0.649301433469,0.00781302776843,45.1630934208,72.9047936421,85.1414496161,5.11882635285,54,0.962697484445,-3.14672177204e-08,2.68338839237,-0.00781303912455,0.00855729877281,-1.13561215883e-08,60.6464852054
0.982813075918,115,0.646536608118,0.00772699042934,44.859393744,72.2518961072,83.0295817526,6.44398779078,54,0.944945479583,-4.33697592284e-08,2.67196211196,-0.00772699341988,0.00646222186561,-2.99054775903e-09,54.1731171273
0.982148424524,116,0.646107029437,0.00434532692296,44.4550822311,72.1908315032,80.157191174,5.09788080632,54,0.964958916319,-2.51268724716e-08,2.67018677867,-0.00434527835197,0.00878288228225,4.85709893034e-08,62.0186052407
0.982256159919,117,0.646176641783,0.0104900607714,44.5546021378,71.6523497238,81.6152832684,5.38647439139,54,0.957248443796,-7.98182397954e-09,2.6704744678,-0.0104901270524,0.00903316040364,-6.62810125271e-08,57.381339915
0.978733704227,118,0.643904517271,0.0084210795337,44.9168433591,72.3198176554,83.5098029146,6.32432509217,54,0.94870593247,-2.27472402026e-08,2.66108438759,-0.00842101655343,0.00703306383751,6.29802615505e-08,56.2260696264
0.976587370771,119,0.642523965555,0.0048483861326,44.3562384022,71.9884319595,82.520687683,6.15637149074,54,0.954266495083,-2.15692448902e-08,2.65537893822,-0.00484838165641,0.00586247664537,4.47619658726e-09,54.7229541723
0.972475544351,120,0.639887442715,0.0062087485842,44.5860861308,72.4123130141,82.4187062584,4.81829025187,54,0.960393136907,1.91526248194e-08,2.64448289762,-0.00620877664167,0.00931898370334,-2.80574663326e-08,61.9564751897
0.967771843809,121,0.636884671408,0.00905538460401,46.3562491689,75.0582877848,83.0350441651,5.29493693428,54,0.971320345245,1.25667838913e-08,2.63207325049,-0.00905538574491,0.00660631258831,-1.14090370028e-09,60.3130874967
0.966123179334,122,0.635835527357,0.00921328469207,45.5187372533,73.3971536532,85.2772246779,5.5934709402,54,0.959298832765,1.70273189437e-08,2.62773741997,-0.00921325317401,0.00990044925935,3.15180556357e-08,60.1556188517
0.964030281442,123,0.634506180102,0.00765939642276,45.8230995597,74.1289256829,85.3523057021,6.01434082672,54,0.960347410982,-1.18825481121e-08,2.62224358489,-0.00765936212004,0.00821313890128,3.43027196117e-08,56.4365276851
0.963620022672,124,0.634245921767,0.0121688517294,44.849975224,72.8650925514,80.456311166,5.43810392201,54,0.963285605442,1.71672716598e-08,2.62116800711,-0.0121689356485,0.00973106527646,-8.39190798859e-08,51.7446639823
0.961598829168,125,0.632965282675,0.0055154604953,46.0441859776,74.4497807726,86.2841871136,5.95867613333,54,0.95964012045,-3.92470671517e-08,2.61587546978,-0.00551547135653,0.00786041554501,-1.08612255999e-08,54.0967786312
0.956461534637,126,0.629721891851,0.0087701896748,46.5005864216,75.1295404511,82.6488301142,4.81085183866,54,0.972118066945,-2.39438208705e-08,2.60247140683,-0.00877020824441,0.00865525245273,-1.85696168521e-08,61.4902440855
0.954039082664,127,0.62819826701,0.00651532695555,46.3013044669,74.4800325095,83.1803687527,4.71250517957,54,0.964687231585,-1.00618761101e-08,2.59617467468,-0.00651538720308,0.00644316198273,-6.0247532269e-08,62.8420316524
0.952611432212,128,0.627302059359,0.00581689918541,46.1611787346,74.5403252157,82.9523626307,4.93304238597,54,0.969455338985,-7.14590675521e-09,2.59247088922,-0.00581691347673,0.00739644147223,-1.42913223339e-08,62.926002018
0.950404510635,129,0.625919179423,0.00679697780792,46.4590699792,75.3000705961,83.3825655468,4.91470612271,54,0.977664144982,-2.01261069477e-08,2.58675581795,-0.0067969570196,0.0089507358193,2.07883168826e-08,60.8404126651
0.94916455521,130,0.625143548514,0.00612221138899,45.264702001,73.4196647134,83.4574213913,5.39538553941,54,0.965323996942,-2.10665475064e-08,2.58355034377,-0.00612217761519,0.00915417801828,3.3773809687e-08,59.6670959157
0.944508717197,131,0.622239746479,0.00694772571017,44.8066753555,72.611213448,83.7034709872,5.57402504389,54,0.952627942626,2.97359875612e-08,2.57154971005,-0.00694772602032,0.008725666756,-3.10153805166e-10,58.3707336718
0.941121742862,132,0.620135801443,0.00460622796285,44.2605131246,71.564093996,83.9283514431,5.96551044315,54,0.955691148768,-2.47039620982e-08,2.56285467044,-0.0046062616812,0.00818977224182,-3.37183416079e-08,53.2737343709
0.937719450134,133,0.618029503069,0.00634073167915,46.1077017439,73.8153449758,85.1301085068,5.81186460132,54,0.943683458631,-5.87267525165e-08,2.5541499051,-0.00634076230315,0.00714824857322,-3.0623996517e-08,60.7554792891
0.935144320863,134,0.616440044614,0.00682228917353,45.8718743458,74.2701946221,85.2298440605,4.66121018236,54,0.968171868999,3.618458988e-08,2.54758110031,-0.00682230281683,0.00718593889881,-1.36432989506e-08,64.7728356972
0.933476851123,135,0.615413006009,0.00703534639942,47.1027984779,75.5546508848,84.5404298222,4.9835282876,54,0.970130917424,2.63362715525e-08,2.54333662567,-0.00703533957961,0.00820199624917,6.81980206026e-09,65.695585169
0.931665823597,136,0.614299484728,0.00712633696023,46.3106057597,74.6878121978,85.0953994767,4.94235296209,54,0.972257058278,4.86285550716e-09,2.53873474136,-0.00712639678218,0.00871893017181,-5.98219411111e-08,61.2992857921
0.924286589759,137,0.609783109373,0.00581322611117,46.0376729257,74.2089860796,82.8205524329,4.54316543792,54,0.965870759259,-1.07058528709e-10,2.52006977532,-0.00581321280323,0.00674190771511,1.33079447744e-08,59.1154268253
0.920023754972,138,0.607189237274,0.0111349728648,44.3711850144,72.1766347197,84.0416563905,4.68278207003,54,0.969918740069,1.15937217604e-08,2.50934999877,-0.0111350488267,0.00798638625435,-7.59618579511e-08,62.7915410865
0.917170242208,139,0.605459084715,0.00793421055077,46.0788295864,74.528653701,86.0530858086,5.10193926461,54,0.969400538518,2.92593439477e-08,2.50219974304,-0.00793426466118,0.00545806461443,-5.41104029467e-08,63.9568367409
0.912629381555,140,0.602716012049,0.00749363915781,46.5745049551,75.4082586524,84.7836155856,4.21413642314,54,0.973476594042,3.56198612828e-08,2.49086336063,-0.0074936958277,0.00697521327076,-5.66698901007e-08,59.617890519
0.907149390119,141,0.59942216683,0.00614242160814,45.629431236,73.8989717898,86.1567658868,6.3240858536,54,0.947821643524,-3.6057918873e-09,2.47725078321,-0.00614242713507,0.00639607058369,-5.52692939166e-09,55.7240194611
0.898911670583,142,0.594504577804,0.00992290879854,45.3660275018,73.9302459613,82.3000368609,5.24860215071,54,0.967826109351,4.51897520515e-08,2.45692770886,-0.00992289159447,0.00878019920336,1.7204064595e-08,56.8820219
0.897022620576,143,0.593382589008,0.00388051083203,45.8657551023,74.2270657604,83.1355203332,5.27176681063,54,0.964879273303,1.21759557992e-08,2.45229083058,-0.00388055648207,0.00898364891841,-4.56500358191e-08,64.388711955
0.895229891676,144,0.592319767851,0.00633857487798,46.4195406989,75.3867773335,85.4946882808,4.61079136346,54,0.974954838639,5.23384762197e-08,2.44789847626,-0.00633859503123,0.0087304005105,-2.01532560976e-08,65.1304047106
0.892658785719,145,0.590798807081,0.00876141302708,45.6461159015,74.0013190193,83.376942222,4.91543797301,54,0.976813862273,-1.4563317996e-08,2.441612754,-0.00876133629221,0.00645552101388,7.67348697881e-08,60.837344721
0.891985014814,146,0.590400878106,0.00701749325025,46.3283118751,74.8231450669,85.1549152871,5.20717331483,54,0.964611375518,-2.69886285542e-08,2.43996822045,-0.00701748891119,0.00712496857814,4.33906283266e-09,61.7656498247
0.887353912729,147,0.587672992801,0.00530361591063,46.2666892718,75.1161397815,84.367894131,4.43479394618,54,0.972940091089,2.51328069467e-08,2.42869460332,-0.00530362268951,0.00919490970859,-6.77887535985e-09,64.2818061027
0.884809271234,148,0.586179476756,0.00838695095559,46.7613123856,75.4473266029,85.1457167992,4.70379029282,54,0.969668277053,4.86621244411e-08,2.42252230273,-0.00838696187121,0.0076012210669,-1.0915619802e-08,66.5089948434
0.883622363943,149,0.585484148787,0.00845944469855,46.0459359369,74.2195275493,82.3158628151,4.67330752666,54,0.969190372432,-1.7444556244e-08,2.41964869903,-0.00845948673497,0.00954480650022,-4.20364209308e-08,62.1333515972
0.882522777456,150,0.584840712151,0.00982386556028,46.5095725408,75.4549033032,82.4796617383,4.1966918257,54,0.975516874825,3.87739573782e-09,2.41698954827,-0.00982384248448,0.00980827104627,2.3075800245e-08,63.1103769552
0.881477550405,151,0.584229740176,0.00908969451552,46.9965180256,75.6368769291,83.2641793087,5.20604157791,54,0.966763187506,4.31805443624e-08,2.41446456524,-0.0090897957965,0.00990449515697,-1.01280983545e-07,64.8073462836
0.87844474687,152,0.582460570283,0.00903345453236,46.5150319867,74.6694406417,85.4598758229,4.76839796093,54,0.968560048718,3.50803713856e-08,2.40715306135,-0.00903351269551,0.00829512837647,-5.81631479631e-08,64.5876166612
0.865431383985,153,0.574929905428,0.00636493625639,47.6275722075,76.7920168692,86.7619282324,5.46256248347,54,0.968008734653,-2.0907069076e-08,2.37603084658,-0.00636487633649,0.00894059711601,5.99199067502e-08,64.2161295255
0.861720577615,154,0.572800405397,0.00873891643978,46.4782738706,75.3944611884,86.3680953973,5.23267856721,54,0.972078487282,-1.60751962852e-08,2.36723019504,-0.00873893400357,0.00670566084894,-1.7563788048e-08,65.4370667582
0.860081747907,155,0.571862451859,0.00897899538095,45.1591825195,73.845494418,84.9523646392,5.47220857891,54,0.967127213269,2.08610761998e-09,2.36335388504,-0.00897897575113,0.00680269049329,1.96298225615e-08,61.6603760721
0.860232428449,156,0.571948626896,0.00622151613247,47.2458677033,76.5633373063,82.4514948332,4.31691735137,54,0.976548476909,2.97828562923e-08,2.36371002332,-0.00622140422123,0.00781802144111,1.11911238462e-07,65.3978891262
0.859609142679,157,0.571592250529,0.00983345337926,47.9525483802,77.1071336758,86.8534822234,5.04837685115,54,0.968856360809,5.1225211295e-08,2.36223721553,-0.00983351666637,0.00722609367615,-6.32871061061e-08,63.9616311979
0.859167412656,158,0.571339816829,0.0032022991148,47.8276039366,76.954142014,86.9010126562,4.83442082233,54,0.973970730237,4.86471216643e-08,2.36119397487,-0.00320227244776,0.00711933899893,2.66670348073e-08,63.5514024796
0.8539425291,159,0.56836241787,0.0082726091043,45.7054914499,74.5424681338,84.5540793705,5.48751634438,54,0.965115787822,-2.82782686156e-09,2.34888918484,-0.00827266974168,0.00828900167598,-6.06373802815e-08,61.5193979373
0.852993325132,160,0.56782318197,0.010750560176,46.4175542045,75.4287431039,83.1115014603,4.73099852097,54,0.970300957371,-9.1599977603e-09,2.34666066773,-0.0107504993169,0.00890644455903,6.08590987558e-08,62.7465660875
0.849676803487,161,0.565943103481,0.00936987459119,46.3136599763,75.0079697593,84.9188525817,5.09992423116,54,0.966899718914,1.90365244679e-08,2.3388908084,-0.00936982202846,0.00921733824438,5.25627308601e-08,61.7204060293
0.845279411214,162,0.563459893476,0.0079143201937,46.6446807045,75.3222856941,85.5289697497,4.78191039175,54,0.96539927618,-3.20250133079e-08,2.32862836856,-0.00791441224137,0.00936867427056,-9.20476698403e-08,62.025873268
0.842378035921,163,0.561827454167,0.00513803501606,47.1157503371,76.2078881112,86.4016876766,4.40268005506,54,0.975767998629,2.72777169741e-08,2.32188193544,-0.00513807673736,0.00569838826924,-4.17212973125e-08,65.9982051519
0.841291562456,164,0.561217375024,0.00689940217663,46.6224496811,75.7003959577,84.7985199605,4.82916049276,54,0.970556366522,-3.4521560166e-08,2.31936064224,-0.0068994046698,0.00693324677962,-2.49316907714e-09,57.3437433857
0.836944536108,165,0.558783043193,0.00470938011606,46.9655873547,75.9355455367,84.0226638705,5.11807988971,54,0.969764294357,4.01346145207e-08,2.30930020276,-0.00470937982327,0.00822292341256,2.92790313246e-10,57.6299890116
0.833322540659,166,0.556762794428,0.00659585510608,46.9355931962,75.9240276308,84.7843185523,4.30449841224,54,0.976508373282,3.82963026846e-08,2.30095105734,-0.00659584135628,0.0090702796038,1.37498028696e-08,65.3294980976
0.831607655424,167,0.555808828338,0.00573840120208,46.9588512863,76.4010440378,84.9669035049,4.54014149572,54,0.976389841901,4.73203344287e-08,2.29700857177,-0.00573830959238,0.0064177625915,9.16097003527e-08,61.0717299893
0.829788521665,168,0.554798656832,0.002144029187,46.2644086441,75.0958410438,87.2394215031,5.54457079904,54,0.962610871077,-8.05101552093e-09,2.29283380431,-0.00214399317929,0.00825756526595,3.60077165556e-08,57.6939825077
0.827646032709,169,0.553611279262,0.00572885285587,47.213857822,76.2578335355,83.490000563,4.42871025195,54,0.971989046558,-6.8833848621e-09,2.2879266918,-0.0057288655676,0.00568732630277,-1.27117232224e-08,66.8681269361
0.825755254167,170,0.552565511904,0.00605771876892,47.7540731486,76.8948731905,85.3914051225,4.07779164232,54,0.977164153405,-1.24198815676e-08,2.28360481625,-0.00605778106427,0.00808587336378,-6.22953414079e-08,64.7309406468
0.821637646097,171,0.55029494156,0.00787987479711,47.7528135641,76.8546036863,83.6616206317,3.36115453543,54,0.980153018736,7.13013614817e-09,2.274221159,-0.00787986164745,0.00830343756683,1.31496633187e-08,67.1747808985
0.817925528425,172,0.548255968778,0.00912840732883,47.0984398496,76.2073431208,83.2366180354,3.34287700611,54,0.980103476941,1.16047474963e-08,2.26579463225,-0.00912847801491,0.00881847802542,-7.06860734946e-08,65.9930401735
0.81474836244,173,0.546516832787,0.00587092086754,47.66119241,76.84726187,85.5529220054,3.69552882772,54,0.980163357494,2.44220380585e-08,2.25860725042,-0.00587097107133,0.00892745469301,-5.02037888405e-08,67.1482298685
0.808730558294,174,0.543237877476,0.00969744109434,48.1701354197,77.6114915288,83.9199417506,4.12246814967,54,0.980913731326,-4.55261730536e-08,2.24505620899,-0.00969745197828,0.00998356156175,-1.08839383608e-08,66.9558190379
0.806191221613,175,0.541860163587,0.00884841280952,47.4407591568,76.6967101791,84.9291051184,4.90833717874,54,0.972978037697,2.295294943e-08,2.23936248761,-0.00884842876794,0.00753014848389,-1.59584135311e-08,62.1230661849
0.802822009462,176,0.540037593776,0.00701902558751,47.1597683204,76.7440246573,86.0299882264,4.756053969,54,0.977739559854,-3.94171618678e-08,2.2318302962,-0.00701901198602,0.00708452635091,1.36014872972e-08,60.9456917652
0.800301865476,177,0.538678334766,0.00677313779257,47.5497143425,76.9673137826,84.4823882498,4.7120744038,54,0.976005365844,2.87713853853e-08,2.22621284387,-0.00677311020279,0.00941103767737,2.75897815262e-08,58.0328508623
0.795767561334,178,0.536241332591,0.00983254312017,47.2059274515,76.1369559763,85.6606375768,4.84955828427,54,0.9690475646,5.86516144541e-08,2.21614136858,-0.00983241429007,0.00868869827872,1.28830102364e-07,58.3741037404
0.794474855798,179,0.535548578312,0.00896621232986,47.9541629902,77.1178495348,85.8643076608,4.11803636574,54,0.975939705701,-7.11984082802e-09,2.21327840125,-0.00896622486016,0.00955872245825,-1.25303037365e-08,64.2690263622
0.792353884119,180,0.534413898682,0.00748513951252,47.4984674964,76.9071534125,85.3934295649,4.06815401087,54,0.97581839621,-4.63331665257e-08,2.20858907516,-0.0074850734567,0.00670135650877,6.60558239272e-08,67.5486389164
0.790934041875,181,0.533655653674,0.00654649628501,47.8309775617,77.1920616055,85.1091447737,3.73072426913,54,0.98077475735,-2.87380396147e-08,2.20545545224,-0.00654656094131,0.00666454481582,-6.46562972277e-08,69.85023818
0.790062085527,182,0.533190532052,0.0129814037898,48.1713561875,77.5081653281,87.3004335374,3.88539841723,54,0.978691375865,3.16490867958e-08,2.20353322953,-0.0129813671629,0.00934837949684,3.66268567413e-08,70.2786302694
0.788274482626,183,0.532238250514,0.00656357659247,47.6678481408,77.0837298316,86.5103771672,4.84744441671,54,0.975752677113,-2.45534990118e-08,2.19959770576,-0.00656358087327,0.0067835571408,-4.28079802232e-09,66.6014667949
0.782666281599,184,0.529261705743,0.00773632934178,47.9185732737,77.3178371239,84.1018562488,4.04901999864,54,0.978748389789,1.00284014426e-08,2.18729644586,-0.00773631285005,0.0097194894029,1.64917335296e-08,67.4042873515
0.778245405096,185,0.526927069476,0.00761398484764,48.0882165615,77.7136757142,84.4687502979,3.92656506494,54,0.981993463184,-3.94675201409e-08,2.17764802136,-0.00761409325593,0.00835044781275,-1.08408289771e-07,70.9181457306
0.775735155481,186,0.525606009791,0.00783246133425,48.4431794127,78.1311148303,86.2935884139,3.96395502398,54,0.982119766988,7.15854218125e-08,2.17218843658,-0.0078325116756,0.00889128389314,-5.03413516881e-08,69.5814627932
0.772769407171,187,0.524049503899,0.00607519747288,49.1309429905,79.1821334353,85.3202814274,3.52150491599,54,0.987658959194,2.11675306172e-08,2.16575581588,-0.00607522060432,0.00956763450387,-2.31314397006e-08,71.2602005564
0.769895688432,188,0.522545694817,0.00749291776406,47.4339934126,77.07806037,84.5369284653,4.05074659599,54,0.979021565525,9.9614061444e-10,2.15954097693,-0.00749289938971,0.00961523678126,1.83743425572e-08,64.2449940817
0.767586187261,189,0.521340267426,0.00537467188376,47.3918181343,76.6839178116,85.7815699017,4.14520469373,54,0.97845430782,-2.60910568706e-08,2.15455926936,-0.00537463941918,0.00985057055018,3.24645801424e-08,63.4124358591
0.763742760557,190,0.519340379993,0.00986740192114,47.9722970494,77.2995281728,84.2236391832,3.40625629168,54,0.983368936727,2.70373883282e-08,2.14629427186,-0.00986737272873,0.0095506041185,2.91924158422e-08,69.8833644576
0.762393132585,191,0.518639936464,0.0100056146662,48.109445246,77.7358801205,83.9273655778,3.19236881521,54,0.985896597461,-4.84770817932e-08,2.14339952693,-0.0100056552815,0.00980675270854,-4.06152917646e-08,69.7632972181
0.757902339834,192,0.51631605394,0.00860963016223,47.7458723748,77.2948016332,83.571698407,3.51960565608,54,0.984439039107,2.40846153021e-08,2.13379554476,-0.00860962976338,0.00907209053253,3.98850138734e-10,69.1432133162
0.754017368692,193,0.514314072309,0.00568375584218,48.4630123658,78.3280129926,85.2866795828,3.87341108518,54,0.985990329426,-3.50935607241e-08,2.1255218925,-0.00568375345499,0.00942177322774,2.38718710783e-09,68.4387415709
0.751364127535,194,0.51295128175,0.01056044984,49.2620155996,79.0586642842,86.3492582158,4.49372917729,54,0.978856320416,-6.676409392e-08,2.11988984523,-0.0105604530648,0.00663108527411,-3.22476709657e-09,64.0579477672
0.748680368799,195,0.511576489897,0.00556327606824,48.2635868138,77.9500311918,86.4706024805,4.10011834631,54,0.981203740679,-1.95982943207e-08,2.11420819983,-0.00556338500538,0.00653889878117,-1.08937142129e-07,70.0556839604
0.747512236971,196,0.510979250011,0.00616754051607,48.2549461253,78.0070064778,85.5204339821,3.84040160696,54,0.983374043668,-1.60397040094e-08,2.11173996783,-0.00616752564302,0.00934815097998,1.48730537466e-08,70.2242139104
0.742998317617,197,0.508677928782,0.00655210671834,47.9260219244,77.8124175625,85.5638474704,3.78831287875,54,0.98451368026,-4.81619639725e-08,2.10222922543,-0.0065520548598,0.0093440550911,5.18585432413e-08,68.401163793
0.736228660482,198,0.505245983266,0.00677361673396,48.1683342355,77.9467020203,87.144938392,4.15299831179,54,0.983721431835,-2.44100519797e-08,2.08804591659,-0.00677359758194,0.00709441225937,1.91520245873e-08,69.9864655378
0.735015586752,199,0.504633454233,0.00767221894123,48.479600315,78.191658857,86.3805946543,4.12128747427,54,0.981446401543,-7.61674033845e-08,2.08551449865,-0.00767221648792,0.00800384305013,2.45331001322e-09,69.5973619654
