dLoss,MeanKLBefore,MaxReturn,LossBefore,MeanKL,NumTrajs,AverageDiscountedReturn,AveragePolicyStd,StdReturn,LossAfter,ExplainedVariance,Iteration,AverageReturn,MinReturn,Entropy,Perplexity
0.0208470407793,0.0,48.5141780411,-4.37496646352e-09,0.00769646356457,58,-121.499075614,1.0,458.170603686,-0.0208470451542,1.07247544179e-13,0,-244.248257305,-1008.49441778,1.4189385332,4.13273135412
0.0156141409354,5.95982426604e-10,45.4751673929,5.15919758401e-09,0.0030267593511,56,-85.8302683306,0.979143195945,428.940558801,-0.0156141357762,-111.821016295,1,-199.778258412,-993.21942173,1.39786115362,4.04653578606
0.0303995772709,-9.6545729536e-09,48.4569530489,6.58653145475e-10,0.00849407008922,58,-147.177368232,0.978897882303,480.481445335,-0.0303995766122,-39.5399376429,2,-299.200046538,-1002.09160893,1.39761058314,4.04552197068
0.00852658047384,1.07253071806e-08,48.7148217809,2.01260160586e-09,0.00752589162012,59,-138.914691631,0.973430850862,470.128956809,-0.00852657846124,-27.6685519901,3,-275.668243012,-1006.7106166,1.39201004504,4.02292819843
0.0096689656703,1.11392833776e-08,45.0592915236,2.45865375318e-10,0.00671512101201,63,-248.960351761,0.965433400834,512.330887937,-0.00966896542444,-3.4543140839,4,-481.689893539,-1003.94979933,1.38376037477,3.98987688594
0.00424352097866,-4.25673871846e-08,52.8257812492,-3.42321393325e-10,0.00436002055802,60,-154.885510595,0.941146759902,483.065834046,-0.00424352132098,-0.535092551861,5,-300.404957409,-999.633891134,1.35828234329,3.88950672348
0.0186347866118,3.07062057309e-08,48.6508118626,-1.24364659239e-09,0.00783728513293,62,-217.218195965,0.936099981083,510.455202155,-0.0186347878554,-134.519290209,6,-423.935256219,-1006.11992243,1.35290554239,3.86864974241
0.00732431445303,-1.3497109097e-08,52.9215429561,4.32735595261e-09,0.00800974642873,58,-118.019712185,0.946168005017,447.98647834,-0.00732431012567,-106.136057718,7,-227.320345354,-1000.20239321,1.36360340266,3.9102581806
0.0196122517593,8.0294674798e-09,49.9915934358,-7.74998010921e-09,0.00880375253408,57,-59.9730134344,0.934145672985,355.994863582,-0.0196122595093,-18.0997459405,8,-109.240334452,-999.550114848,1.35081564708,3.86057311206
0.0162123624494,-2.07342758241e-08,59.117177311,-1.12635125405e-08,0.00695521548942,54,3.57325057673,0.926727120682,194.105026972,-0.0162123737129,-2.28901027306,9,-2.13148756811,-999.901037945,1.34284240826,3.82991422836
0.00972311973158,-3.95724498031e-08,56.3629551192,2.36268116963e-09,0.00768151268427,54,23.2910862934,0.901747967759,7.13719554179,-0.0097231173689,-20847.7787886,10,36.168544427,19.7290294268,1.31551832034,3.72668209987
0.0089621991227,1.16505538411e-08,47.9290442724,-9.75482759947e-10,0.00562210487687,54,6.29170192392,0.889233579446,139.994654791,-0.00896220009818,-0.0124039342304,11,17.0598101524,-1001.14517582,1.30154319926,3.67496349491
0.0198898776326,-1.4877556534e-08,50.0889516079,-7.29110734386e-09,0.00612471806963,53,24.213421665,0.884187535285,6.02319494072,-0.0198898849237,-22455.250983,12,37.9525345132,22.157604091,1.29585243835,3.65410955
0.014638717767,7.021488585e-09,54.6035188099,-1.27877440943e-08,0.00851982007554,54,25.4674941093,0.901795086152,5.60169160469,-0.0146387305547,0.582086434558,13,40.1015952515,26.9647726993,1.31557057126,3.72687682753
0.0158166145117,-1.60999356486e-08,56.0891417111,9.97049755397e-09,0.00932755021647,54,28.000511224,0.893206967296,4.8346382172,-0.0158166045412,0.865726506417,14,44.617896734,33.8843927228,1.30600157453,3.69138443946
0.0122346239604,-2.74341313555e-09,52.6693379855,2.0898505029e-09,0.00612332091877,54,27.0825213346,0.872457969429,3.94496156756,-0.0122346218706,0.900852959928,15,43.4260088344,32.4148101424,1.28249773456,3.60563440541
0.00360561198579,9.45469474933e-09,57.3084475002,1.7233734211e-10,0.00473826652584,54,29.2087199014,0.855649772817,4.35796593987,-0.00360561181345,0.905967766671,16,46.958257405,38.1779232818,1.26304440274,3.53617064427
0.00946271181406,3.62113173336e-08,54.1055429215,4.72689974371e-09,0.00757539107924,54,28.1506475209,0.83924070999,4.13874897401,-0.00946270708716,0.908579469556,17,44.9831067116,34.5607665286,1.2436808206,3.46835639583
0.00968818946979,4.37774011486e-10,57.866783249,1.03546656173e-08,0.00791018363048,54,29.9979488338,0.837517038916,4.22296958883,-0.00968817911512,0.920967258955,18,48.2258199375,39.9373423411,1.24162486269,3.46123292634
0.00482700378467,2.51909467452e-08,56.5796070931,6.24980882666e-09,0.00459231556643,54,31.0188889522,0.831376957189,4.26926778307,-0.00482699753486,0.932670241377,19,49.769554462,41.7669474711,1.23426656498,3.43585761807
0.00861066654662,1.08409987654e-08,52.6835305631,-1.35375508717e-08,0.00636547994464,54,29.5065457532,0.828866006307,3.38856316401,-0.00861068008417,0.943081109679,20,47.1549770195,39.6858757384,1.23124176337,3.42548053263
0.00656520556003,-2.76436564473e-08,58.1222026735,-1.36221904995e-09,0.00602391294869,54,31.2823243254,0.820030695285,4.71271972566,-0.00656520692224,0.9199613414,21,50.0086679283,37.8283349696,1.22052502705,3.38896656575
0.00547036767753,2.32554654978e-08,60.2017365727,-1.16666902231e-08,0.00575875046231,54,31.2083144828,0.816476389224,4.57504342422,-0.00547037934422,0.929791781777,22,50.1196306211,42.2692033397,1.21618124916,3.37427757365
0.00606329252364,-3.50690066431e-08,57.8809465662,-1.1890894885e-08,0.00495944665787,54,31.0404989908,0.813966702981,4.00148699558,-0.00606330441453,0.936001628875,23,49.865576341,40.8624461917,1.21310271396,3.36390571462
0.00763799077049,2.50246459665e-09,62.760157185,-2.79634187858e-09,0.00742293259468,54,32.0059538464,0.810581618144,3.55363676267,-0.00763799356683,0.942176979506,24,51.5783157021,45.1003681463,1.20893529131,3.34991606838
0.00971853295537,-1.66327630835e-08,61.7070096495,-1.57321668101e-08,0.00618005741879,54,32.1139556189,0.805353476547,3.6955826534,-0.00971854868753,0.947273338349,25,51.7907255646,43.6746619855,1.20246453657,3.32830956368
0.0126038233221,1.71346508093e-08,61.2846856303,1.43314493229e-08,0.0075625406146,54,33.7820109252,0.799862316032,3.6614312135,-0.0126038089907,0.951919463037,26,54.436616323,45.632972555,1.19562286212,3.30561607245
0.00602607892089,-2.70979871875e-08,61.7835414784,-8.97768704407e-09,0.00660937565459,54,33.4352579695,0.790572829214,3.54719547832,-0.00602608789857,0.960803358147,27,53.9979642327,46.1119592052,1.1839410372,3.26722511901
0.00692676364859,-4.0929486772e-08,60.6907336784,-1.97164486776e-08,0.00713541176551,54,33.3761713305,0.783985758862,4.00278132593,-0.00692678336504,0.950421218314,28,53.8390415464,44.6187921369,1.17557410969,3.24000252683
0.0119310300959,2.26343782606e-09,59.8671923237,-6.74883957268e-08,0.00862574658355,54,32.9351199309,0.782883270226,3.75840169587,-0.0119310975843,0.95553669446,29,53.1746149201,44.5995178582,1.17416685893,3.23544623748
0.00914333969509,2.89311812285e-08,64.1870289354,1.07086617305e-09,0.00521030633574,54,34.5226450916,0.772622205507,3.26004541597,-0.00914333862422,0.959101046064,30,55.7336027023,50.3800785531,1.16097344531,3.19304001359
0.00746017026396,3.03019199177e-08,62.4761620585,3.69654445035e-08,0.00876927927366,54,34.8837196013,0.748852703816,2.91901773347,-0.00746013329851,0.970805155178,31,56.2190200243,49.04000512,1.12972556128,3.09480704868
0.00904545817334,1.56789816685e-08,63.672335474,4.4489291161e-09,0.00884644311324,54,35.3965492633,0.738696459434,3.36581721485,-0.00904545372441,0.969625928314,32,57.3995324504,48.5388438422,1.11607034578,3.05283401908
0.0101983093753,3.22147626908e-08,63.736724777,1.84464442383e-08,0.00656159636022,54,35.2368366348,0.73617533565,3.32981076971,-0.0101982909289,0.965685922006,33,57.0009509589,49.944786151,1.11265157236,3.04241489177
0.00723060885436,-3.8392096724e-09,63.3796759074,1.45418103033e-09,0.00706438865037,54,35.7534895673,0.726950349882,2.51356938577,-0.00723060740018,0.973376585751,34,57.5262550771,51.39663963,1.1000414349,3.00429050385
0.00567769257592,-3.76572381611e-08,64.1231015567,-2.89324486732e-08,0.00684915131667,54,36.4224303445,0.721528556302,2.69666400417,-0.00567772150837,0.977632189081,35,58.6297176506,52.0232893545,1.09255521073,2.98188368752
0.00997819931787,-5.88822804959e-08,64.3825569122,-9.81709147964e-09,0.00741591622479,54,36.178807816,0.717472642095,3.37813588895,-0.00997820913496,0.968979639104,36,58.4083519466,48.6255437077,1.08691807165,2.96512168371
0.00376606360698,1.5372678519e-08,63.2575066811,-1.62191862114e-09,0.00605988331094,54,36.0073920521,0.70493614241,2.6164630888,-0.0037660652289,0.972188571044,37,57.995845559,52.4599197571,1.06929047479,2.91331169839
0.00522709015971,5.24329696883e-08,64.4201027261,1.2569933441e-09,0.00765249144404,54,36.4326250895,0.702819021446,2.59800577391,-0.00522708890271,0.976924908685,38,58.7895397237,51.6636704386,1.0662826754,2.90456220621
0.0101106068757,-3.7810852227e-08,62.8693406841,-6.49324805492e-09,0.00792621406944,54,35.2112998918,0.697600324101,2.71388032836,-0.010110613369,0.969357393561,39,56.9440799592,51.285217054,1.05882959141,2.88299473206
0.00617915087725,2.95232569503e-08,63.3366893598,-6.96267899253e-09,0.00904210138536,54,36.0006090173,0.697303878561,2.76578268737,-0.00617915783993,0.973936591832,40,58.1244747779,51.2461644035,1.05840455069,2.88176960228
0.00575055461533,2.09951236951e-08,63.5889415115,9.45939397169e-08,0.00891292102985,54,35.6378128649,0.6920145091,3.26164922889,-0.00575046002139,0.967805250757,41,57.5694518988,47.1515874787,1.05079017653,2.85991005927
0.00818797573203,-1.93385629732e-08,63.6408743027,1.13746620851e-08,0.00668376989837,54,35.8067183171,0.687750112248,2.55453467445,-0.00818796435737,0.976523449218,42,58.1233985313,52.4761287927,1.04460881724,2.84228645269
0.0114541451314,1.17454392878e-08,63.8676092864,-1.62504013456e-08,0.0097683027167,54,36.4571790459,0.684233766531,3.33119751935,-0.0114541613818,0.965590368103,43,58.624754145,49.6870212733,1.03948287739,2.82775434049
0.00891376739561,1.00094703637e-08,64.016673383,3.18916023419e-09,0.00657497483127,54,36.1443288676,0.678520794933,2.96263188117,-0.00891376420645,0.973193577745,44,58.0805526885,52.0074765697,1.03109838142,2.80414416364
0.00688552006213,-2.8437803723e-08,66.3325544885,-4.1405102089e-08,0.00925872943317,54,36.5900249695,0.677290644768,3.61281386555,-0.00688556146723,0.970901468009,45,58.8718005343,49.0311228951,1.02928374781,2.79906028349
0.00495720379549,-3.07207146943e-08,64.147068549,3.51776602077e-08,0.00627509688229,54,36.0469766289,0.675525262689,3.26530977512,-0.00495716861783,0.970348854444,46,58.1314660261,51.8967088487,1.02667380943,2.79176443362
0.00832158138705,2.40815454244e-08,64.4070755902,-1.57661573251e-08,0.00996493494768,54,36.2677383917,0.673946188183,2.23765927904,-0.00832159715321,0.976985109002,47,58.5149301936,52.2385516726,1.02433352246,2.7852385429
0.00786766588828,-1.76874283553e-08,66.0466946129,-5.64769607837e-09,0.00627888431557,54,37.4686343786,0.670508092822,3.03876604005,-0.00786767153597,0.974855122382,48,60.1083827628,53.2824670164,1.0192190267,2.7710298184
0.00832387107102,3.20685775712e-08,64.2330873734,-3.88416930172e-08,0.00792468824135,54,36.6302017245,0.669224056696,2.44187642014,-0.00832390991271,0.977390878405,49,59.0803723724,53.0729301928,1.01730217113,2.76572324204
0.00462251928649,3.02186226042e-08,64.7488034126,-4.76885110338e-08,0.00600829342457,54,35.9706488191,0.668576395673,3.48460878911,-0.004622566975,0.96608524747,50,58.0047537369,49.8623902757,1.01633392348,2.76304663302
0.00801413540924,1.73918661694e-08,63.6862881417,-4.18601196102e-08,0.00797341535787,54,35.9200930071,0.66730773254,2.69172269355,-0.00801417726936,0.978888677895,51,58.113574775,52.9326093019,1.01443456187,2.75780358912
0.00976174191765,-2.62004221097e-08,64.1489531258,4.20553624909e-09,0.00986394903359,54,36.8945246003,0.666150698129,2.85561527816,-0.00976173771211,0.976883097633,52,59.4621393736,53.2877739995,1.01269917263,2.75302187673
0.00352698705522,-3.33571550937e-08,65.6670286209,2.78753592261e-08,0.00736623114474,54,37.0581849926,0.664852457617,2.78456221668,-0.00352695917986,0.978327901112,53,59.8098296351,54.9654349493,1.01074840202,2.74765659746
0.00624312949592,-2.71249422923e-09,65.8052536461,-1.54783407691e-08,0.00674735697326,54,36.8754793143,0.662848587816,3.15642071112,-0.00624314497426,0.971150046942,54,59.1529309663,53.5254213214,1.00772984399,2.7393751419
0.0101785073694,1.66161181481e-08,64.5133544797,-1.15294202704e-08,0.00725853248794,54,36.0569103366,0.662292714145,2.96169590541,-0.0101785188988,0.97486143357,55,58.3289845745,52.6395292875,1.00689087881,2.73707786535
0.00817691424679,-3.99353365377e-08,64.3383332366,-3.83104089809e-08,0.0094958630034,54,36.8854151519,0.658706928697,2.50523483121,-0.0081769525572,0.976636581649,56,59.4777804091,50.8983654403,1.00146196856,2.72225877741
0.00645003431589,-3.92200387167e-08,64.8322042424,1.68007070352e-08,0.00915290469785,54,36.6569710716,0.656902332694,2.92022467528,-0.00645001751519,0.973509408372,57,58.958527555,51.6930469673,0.998718605178,2.71480086692
0.00761096281638,5.73487279887e-09,65.076346919,2.5267906825e-08,0.00843384335735,54,36.8604080071,0.65447783368,2.92442221419,-0.00761093754847,0.975991039705,58,59.4125789117,53.0174549168,0.995020971435,2.70478106383
0.0082970265127,2.96480289763e-08,63.8707805879,-1.02607140543e-07,0.00665180530804,54,36.6234358394,0.650099500943,2.01938711524,-0.00829712911984,0.978599015413,59,59.1773428399,54.2345116103,0.988308683771,2.68668659085
0.0108570328893,2.49685915832e-08,65.4694669543,-1.12841063597e-08,0.00942513975157,54,36.4263203898,0.648811446099,2.59797217016,-0.0108570441734,0.979247043638,60,58.7100815844,52.6500061876,0.986325398821,2.68136340621
0.00746022670467,-7.94915910873e-10,64.5600949797,-5.88967233444e-09,0.00908550619561,54,36.9206920213,0.648377128972,2.31696061559,-0.00746023259434,0.980691832947,61,59.557432132,51.2785793207,0.985655770439,2.6795684902
0.00399409656013,-5.9950566178e-09,65.1536532773,-7.25686647955e-08,0.00828781766369,54,37.8290513045,0.647971276786,2.40120116209,-0.0039941691288,0.980876227518,62,60.9437978314,55.6688245707,0.985029623645,2.67789121215
0.00587797222145,-4.97629872864e-08,65.5046520721,3.57807234398e-08,0.00828143433782,54,37.0315270855,0.646854131181,2.52444153397,-0.00587793644073,0.97848273085,63,59.714892887,54.5024323476,0.983304069179,2.67327434947
0.00990083535993,8.72486582981e-09,66.1171011763,8.86515543357e-09,0.00922395617003,54,37.5001033753,0.646052230636,2.69905478698,-0.00990082649477,0.981862837051,64,60.5778837353,52.7525354412,0.982063607114,2.66996030995
0.00472611153028,1.80512673142e-08,65.5717787063,7.06399690056e-09,0.00968536087046,54,37.1298190663,0.64210503275,3.22588323617,-0.00472610446628,0.97522318764,65,59.6713347929,52.2417841385,0.975935146946,2.65364760149
0.00803609767202,-1.12947928788e-10,66.5039351237,7.62201599394e-08,0.00745640952693,54,37.163913118,0.641157742939,2.78689797022,-0.00803602145186,0.978437467141,66,59.7638503587,54.6331356916,0.974458769697,2.64973270718
0.0063428565668,3.69760994601e-08,65.7139557511,2.28958811714e-08,0.00700399931837,54,37.1864915197,0.640766778962,2.59857594398,-0.00634283367092,0.982787227496,67,60.144816853,54.5151641176,0.973848805565,2.6481169581
0.00838465442804,5.89234721571e-08,65.5195682071,4.7589373158e-08,0.00764980702556,54,37.1800897893,0.638868841335,2.7923525628,-0.00838460683867,0.97652037442,68,59.770744777,53.4788246564,0.970882431406,2.64027329176
0.00938684658061,6.08860684093e-10,67.1662513291,3.29153259047e-08,0.00883925236896,54,36.8600936941,0.637378397344,2.50499740226,-0.00938681366529,0.975588626361,69,59.3023704403,53.8618767751,0.968546763795,2.63411368714
0.00737518896792,-4.16943472525e-08,65.3498742593,2.58425064509e-08,0.0098329599402,54,36.8922853991,0.636200445408,2.65774728922,-0.00737516312541,0.975588803952,70,59.6204902628,51.4324037366,0.966696933645,2.62924552825
0.00798756554751,-2.58657853469e-08,65.1488880982,5.06143299533e-08,0.00859901145888,54,36.9295870434,0.634242424906,3.0312454743,-0.00798751493318,0.976259107835,71,59.6608324659,50.9190994522,0.963614509243,2.62115355552
0.0132120856409,2.20380529381e-08,63.3833359073,9.32578497759e-08,0.00950918823291,54,36.8755428486,0.633655584735,2.97684907088,-0.0132119923831,0.975151545765,72,59.410176365,52.1640967391,0.962688819307,2.61872830275
0.00889752932481,3.07506028419e-08,65.1370478955,-2.86820058546e-08,0.0091681915777,54,36.6835304977,0.633623878607,2.75724031442,-0.00889755800681,0.979336826769,73,59.1540555055,53.0629797331,0.962638781208,2.61859726984
0.00591259700457,2.87885822403e-08,64.0813302186,2.2917250389e-08,0.00656935417451,54,36.8335300313,0.633009708567,2.32879742893,-0.00591257408732,0.980207490045,74,59.536918001,51.7336607745,0.961669013637,2.61605907006
0.00733606674906,2.21466900374e-09,64.6830965088,1.13931607712e-09,0.00696743167076,54,37.2801057655,0.629541039794,2.74401432395,-0.00733606560974,0.980064884019,75,60.1155464377,52.026853589,0.956174299854,2.60172399386
0.00640471234391,2.12701564695e-08,65.5150897751,7.20597735673e-08,0.00875697044671,54,37.3716290345,0.627980645447,3.56552762681,-0.00640464028414,0.975224168421,76,60.3417052317,51.292992126,0.953692600864,2.59527530322
0.00735963375487,3.397549031e-08,65.5587237604,3.05331940686e-08,0.00904347230618,54,36.9632385053,0.624000109795,2.43971905875,-0.00735960322168,0.980882426297,77,59.8852626173,52.018931503,0.947333798545,2.57882481873
0.00851173573683,9.0271834452e-10,65.8779039238,5.90051168798e-08,0.00935832178162,54,36.8324132181,0.62379991176,3.01299593533,-0.00851167673171,0.978528039337,78,59.5290829136,51.1089612386,0.94701291694,2.57799745403
0.00804070517213,3.10562231487e-08,65.3164613697,5.55718092466e-08,0.00628478103404,54,37.1343727124,0.62179717996,2.08918929983,-0.00804064960032,0.982677685695,79,60.0306085255,55.0842245003,0.943797216552,2.56972070153
0.00829351887013,2.52135952672e-08,62.9649570468,-1.03209721899e-08,0.00645896267381,54,36.6748764569,0.619493699124,1.96917804875,-0.0082935291911,0.981230123719,80,59.3229560872,52.2334635703,0.940085784334,2.56020103405
0.00679014983509,-1.67868576262e-08,64.996456136,2.8162396064e-08,0.00696548760837,54,37.3738773378,0.618475028093,2.38792251412,-0.00679012167269,0.982078952227,81,60.1007596654,52.753017327,0.938440070289,2.55599114034
0.00603770373267,2.78197401227e-08,65.0205528871,3.58473643717e-09,0.00727730360294,54,36.8199193366,0.61793010526,2.62315404955,-0.00603770014793,0.978169556689,82,59.4518004195,53.371367658,0.937558607,2.55373912067
0.0105251375791,2.59005561443e-08,65.6771773693,2.14490139923e-09,0.0087855819297,54,36.8718992518,0.615927274935,2.60125235945,-0.0105251354342,0.979581351024,83,59.6706550047,53.6755839847,0.934312150615,2.54546196098
0.0071541035523,-4.45634146251e-08,63.852046426,-1.96770469634e-08,0.00851479864388,54,37.0479016046,0.615710583023,2.07898029298,-0.00715412322935,0.982888417575,84,59.9274430766,54.4529250803,0.933960274595,2.54456643152
0.00792739290394,1.04800077505e-08,65.396003122,-2.4816157999e-08,0.00879935052991,54,37.2478104731,0.614898268528,2.83354227262,-0.0079274177201,0.977785391536,85,60.0279324697,52.0268852796,0.932640091318,2.54120935394
0.0061551246739,-5.96933602548e-09,65.1860457857,-1.10171211515e-08,0.00676097386358,54,37.3514798495,0.613177470535,2.52493189058,-0.00615513569102,0.982839676299,86,60.1287910103,55.2447721263,0.929837659734,2.53409775812
0.00811745482547,2.01857837112e-08,65.0396624821,-3.66457500735e-08,0.00887659367538,54,36.8755073075,0.612118888845,2.28397720128,-0.00811749147122,0.980724770748,87,59.7266675781,55.1932704375,0.928109780687,2.52972292438
0.00508765242139,-1.27781439319e-08,65.2303943992,-6.75598123678e-08,0.00872337124213,54,37.286165264,0.611831490004,2.05342105201,-0.0050877199812,0.985349983133,88,60.4710301241,54.7915142238,0.927640155691,2.52853518218
0.00536539534827,4.92795019791e-08,65.9961400586,-6.59228133401e-09,0.00995761614606,54,37.6086111611,0.610809417288,2.87117636058,-0.00536540194055,0.979518272913,89,60.5595690052,52.2094375088,0.925968245405,2.52431123022
0.00642430447746,-4.42666350242e-08,66.0374787066,-7.99241682899e-08,0.00869223118856,54,36.7945063288,0.609005476145,2.52808684303,-0.00642438440163,0.980484806019,90,59.6696320025,54.3489534545,0.923010513919,2.5168560261
0.0119599464724,4.60983119455e-08,66.4215551932,-2.38450322356e-08,0.00960804832411,54,37.6437333686,0.608683801872,2.70114651492,-0.0119599703175,0.980539757761,91,60.7780368692,54.4667836496,0.922482178348,2.51552663274
0.00663794253935,1.95218735621e-08,64.8032949839,2.93466039029e-08,0.00850472062661,54,36.9597326115,0.608226586904,2.47529060806,-0.00663791319274,0.980134679624,92,59.8089822901,52.6390363017,0.921730742591,2.51363708611
0.00265571926858,-2.84833537867e-08,65.5012424158,7.47304152549e-09,0.00722860627673,54,37.4316894396,0.606867563769,2.21242298531,-0.00265571179554,0.984019738418,93,60.5044974114,55.5185149389,0.919493839878,2.50802060859
0.00893811239782,-4.13397858168e-08,64.8457195353,-4.09149693847e-08,0.00794126955678,54,37.3321888418,0.606042406065,2.35286146382,-0.00893815331278,0.981181932396,94,60.4533257722,55.0447283031,0.918133214849,2.50461045347
0.00131118690134,-2.93942403751e-09,66.3416313726,-3.53551665559e-08,0.00671074625878,54,37.8700201629,0.605243027291,2.53181586343,-0.00131122225651,0.980481481099,95,61.2673422017,53.568683928,0.916813329595,2.50130683575
0.00921418661706,2.96921928156e-08,65.388330125,9.70301575914e-09,0.00903042138507,54,36.9575411593,0.604518348037,2.44603779648,-0.00921417691404,0.982157191391,96,60.0461694285,55.2398566825,0.915615276235,2.49831193107
0.00716103817118,1.61560960166e-08,64.9700308168,-3.34944901085e-08,0.0087210800881,54,37.1587453903,0.603867526488,2.54108766725,-0.00716107166567,0.983138006506,97,60.3384797106,55.1807005525,0.914538101095,2.49562226045
0.00722159289575,-2.02475066713e-08,65.334428608,5.80200776868e-08,0.00978561285875,54,37.4336990051,0.601775304931,2.17387968367,-0.00722153487567,0.98174939618,98,60.3483826513,55.1990099863,0.911067382234,2.48697567082
