LossAfter,MeanKL,Iteration,dLoss,AverageReturn,MaxReturn,Perplexity,ExplainedVariance,StdReturn,AveragePolicyStd,MinReturn,AverageDiscountedReturn,LossBefore,Entropy,MeanKLBefore,NumTrajs
-0.0268041286883,0.00846671683874,0,0.0268041326737,-756.270855097,18.8463063302,4.13273135412,5.99520433298e-14,432.890180218,1.0,-1008.48615619,-539.759863718,3.98543198561e-09,1.4189385332,0.0,99
-0.0215951441281,0.00853018578499,1,0.0215951360246,-451.540326218,18.0720486403,4.13740511579,0.123791627024,502.374537887,1.0011309135,-1007.33222572,-293.969186322,-8.10351189499e-09,1.4200688077,4.11074421085e-08,70
-0.0182124800411,0.00810483182528,2,0.0182124780191,-440.923752131,21.4118471317,4.02582868128,-0.114107625729,500.566822699,0.9741326828,-1005.2473741,-267.040770385,-2.02199744802e-09,1.39273077323,-2.52152588531e-08,67
-0.016325672651,0.00709665192182,3,0.0163256682868,-233.585473176,26.6421521303,3.96835411585,0.035290344477,432.595293507,0.960225520562,-1001.6174753,-152.690417028,-4.36415793915e-09,1.37835142835,1.14852116082e-08,62
-0.0104971424173,0.00682705890066,4,0.010497137339,-154.879771003,31.9164950576,3.86368116687,0.0123387622813,376.749916718,0.934897731258,-1002.23356442,-114.563790846,-5.0782402958e-09,1.35162039919,-1.07587485448e-08,60
-0.0100209408568,0.00664749709244,5,0.0100209376726,-57.7489918493,28.4998818282,3.79056672081,-0.310297179344,260.786810789,0.917206175772,-1002.89788031,-42.9971759178,-3.18417190089e-09,1.33251553847,-2.09386161187e-10,56
-0.0119035353024,0.00780599659017,6,0.0119035374961,15.5625723366,28.1341904244,3.77371066993,-1855.08710378,5.21101744699,0.913127504929,4.92341279386,10.5546436366,2.19368876106e-09,1.32805877997,-2.05595258457e-08,54
-0.0138825175265,0.00827819173557,7,0.0138825134461,-55.6653107179,27.8541068808,3.72028898327,-0.00489006245748,260.202829758,0.900201020702,-997.585878485,-36.6005866509,-4.08043534441e-09,1.31380134894,-9.55795462221e-09,56
-0.019457167439,0.00653688882094,8,0.019457168513,-20.634140413,32.110509369,3.71593703916,-1.62129387319,191.274343791,0.899147977632,-995.304803114,-6.93915946048,1.07394635493e-09,1.31263087763,2.75183720255e-09,54
-0.0144679953238,0.00384513738737,9,0.0144679948035,14.7935098223,25.9366855073,3.7056597683,-3370.85292614,6.24858814974,0.896661178958,3.20032199166,9.95008993594,-5.20292436808e-10,1.30986131801,-3.59014448587e-08,54
-0.0135691291346,0.00698747237304,10,0.0135691313777,13.3630408868,24.3909527975,3.70352935582,-5.26219090875,5.05922765058,0.896145681505,5.37302037814,9.09954120474,2.24311617955e-09,1.30928624495,1.19708708363e-08,54
-0.0185504676293,0.00897757069798,11,0.0185504671909,-94.079957463,28.8439847091,3.70119979485,-0.00841367501707,311.372628944,0.89558199595,-995.764415899,-52.7145240064,-4.38411194213e-10,1.30865703596,3.06314326681e-08,56
-0.0138022626771,0.00714514484921,12,0.0138022666373,-57.6246006319,29.738644826,3.72689043358,-0.076126350512,259.637286024,0.901798378418,-1000.83260638,-37.6286339363,3.96016903215e-09,1.31557422205,-1.57570402837e-08,56
-0.00886353902217,0.00791597459393,13,0.00886353984891,15.946283261,40.424496576,3.65236847536,-268.163069712,7.30632151452,0.883766246193,6.14837137193,10.9501499165,8.26748317151e-10,1.29537585451,-1.48906552644e-08,54
-0.0158868194696,0.00773496013453,14,0.0158868164056,12.6008555767,27.1246045472,3.70465575349,-2441.24277553,5.6077161876,0.896418236766,5.82111279711,8.63072178503,-3.06401223152e-09,1.30959034039,-2.10504794013e-08,54
-0.0226775171646,0.00895525222689,15,0.0226774996619,13.6940843606,27.6595247359,3.69516233488,-0.476025005554,7.2047429798,0.894121107386,2.63160161867,9.31633415017,-1.75026743323e-08,1.3070244871,-7.13893602566e-09,54
-0.0191027180976,0.00598516713562,16,0.0191027327577,19.2650279476,29.0543695414,3.67116314311,0.29534149072,5.09792280053,0.888314005567,10.9069945171,12.8264969534,1.46600906634e-08,1.30050854458,4.41942343832e-09,54
-0.0083483915392,0.00220160804546,17,0.00834838148592,25.0572867811,40.9306261764,3.58994221072,-5.89695551465,8.68859175709,0.86866091771,11.4327289681,16.1840033349,-1.00532781049e-08,1.27813610508,3.64901411865e-09,54
-0.0148458486223,0.00675919830901,18,0.0148458102168,-13.7542513986,39.0819342299,3.57893122664,-0.0455822628335,189.897162372,0.865996581915,-981.426758666,-2.63609434419,-3.84055201538e-08,1.2750642158,2.06836969496e-08,54
-0.0084556464747,0.00936297414699,19,0.00845564485509,23.2859563962,37.8040821712,3.45212786792,-8766.62670213,6.6466134286,0.835313881333,11.2945266665,15.5453860238,-1.61961364728e-09,1.23899081423,-1.66680111657e-08,54
-0.023432705971,0.00937756746679,20,0.0234327029504,27.8991360465,45.1837046554,3.4779127175,0.556622027626,8.01624548664,0.841553060068,14.6212274355,18.2553594371,-3.02057039957e-09,1.24643232002,-5.03653432571e-08,54
-0.0170707957733,0.00677240294167,21,0.0170707857813,31.7277553369,48.0402378329,3.3971837976,0.676757547267,7.28720053089,0.822019024831,16.4192638004,20.3822680488,-9.99198481526e-09,1.22294679357,3.7056288954e-08,54
-0.0145731486101,0.00646418429976,22,0.0145731472271,37.1528439609,53.9513925694,3.24373921903,0.77018210007,6.07344935894,0.784889928979,24.0017112952,23.5029414247,-1.38296233459e-09,1.17672674431,7.88799237039e-09,54
-0.00514319736975,0.00765117160878,23,0.00514320651162,41.8595493355,49.8966408414,3.06927775202,0.855988712665,4.87553035156,0.742675361406,34.0393389671,26.4140307336,9.14187708408e-09,1.12144227399,2.49914229866e-08,54
-0.0165398664042,0.00949840563063,24,0.0165398567537,41.0888873871,50.7207115787,2.99928457836,0.849286914347,4.91940683039,0.725739062464,29.1890254834,25.8672434211,-9.65049766806e-09,1.09837378635,-2.65552526635e-08,54
-0.010456379651,0.00866100223743,25,0.0104563728716,44.0024042557,55.7769282558,2.88644691241,0.828877212081,6.10553856527,0.698435650681,31.3020849934,27.7331467647,-6.7793788361e-09,1.06002630367,1.22172555406e-08,54
-0.00536000838073,0.00651992091701,26,0.00536001570588,6.74616044572,54.1121132536,2.83194660372,-0.0103129427318,193.662283404,0.685248171502,-989.906427259,-1.26736431716,7.32515707207e-09,1.04096432104,3.93672717758e-08,55
-0.00782482898705,0.0075873661053,27,0.00782484454475,45.4041018723,53.1129644698,2.93715276524,-2.08537037413,4.29666296392,0.710704982628,35.362190792,28.2962888186,1.55577038678e-08,1.07744066491,-1.06775939757e-08,54
-0.0127213704462,0.00895352922976,28,0.0127213615535,46.6088720247,56.2631564893,2.89562859279,0.911446166356,4.53955003558,0.700657348537,37.3523009649,28.8945019291,-8.8927151092e-09,1.06320221795,3.28245189918e-08,54
-0.0136790092922,0.00705802236353,29,0.0136789961112,48.3423336441,58.9735789552,2.83375575864,0.942862758095,3.70935863817,0.68568593403,43.9356731335,29.9917659424,-1.31809531694e-08,1.041602955,-7.4920773474e-09,54
-0.00925567698531,0.00997047943136,30,0.00925567219539,12.5873489111,62.1625614997,2.67521054804,-0.00971449175599,195.000883276,0.647322634551,-990.865142618,1.52205066752,-4.78991898143e-09,0.984028086799,2.39044391503e-08,55
-0.00885667828257,0.00692707917236,31,0.00885667663079,49.9103306656,59.7360695218,2.71764163453,-1.5465437145,4.56953753464,0.657589715291,42.1371987991,31.0959436705,-1.65177657414e-09,0.999764458078,1.57348528096e-08,54
-0.0170059802629,0.00913118769471,32,0.0170059683997,51.9402046622,58.9413817165,2.73650015697,0.958559159941,3.62057603179,0.66215292563,43.6948044147,31.7184327401,-1.18632266739e-08,1.00667978896,2.83261683554e-08,54
-0.0109788701745,0.00700225758239,33,0.0109788566578,50.5959756801,60.6346818291,2.6317966789,0.932514732414,4.19925836118,0.63681774918,43.4878817643,31.3630830704,-1.35166423804e-08,0.96766676082,1.79479751616e-08,54
-0.012815678859,0.00661530784164,34,0.0128156798963,51.4692509204,58.18913664,2.58279066093,0.947128428384,3.86806329114,0.624959727506,44.7536041687,31.6400584334,1.03736548561e-09,0.948870465892,-3.44738122493e-08,54
-0.00643974862538,0.0069187968928,35,0.00643973287899,52.6427884558,60.4619601509,2.5339887067,0.945615080618,3.90249545498,0.613151083284,44.8417584602,32.4163973301,-1.57463863287e-08,0.929794625181,-1.37937904987e-08,54
-0.00848825391856,0.00654293832632,36,0.00848825694611,53.5613203174,61.6565410218,2.5096962747,0.945441565737,4.2538573185,0.607273025911,44.8966678004,33.1380717082,3.02755304792e-09,0.920161739725,3.43585241369e-08,54
-0.01028769072,0.00695336651127,37,0.010287708378,54.22638477,61.6289585403,2.46519739262,0.958388843918,3.86240069001,0.596505599176,46.436612927,33.3873576109,1.76580075838e-08,0.902271882433,-4.54764834679e-08,54
-0.0117581361215,0.00676726474711,38,0.0117581500929,54.8867912485,61.4290556615,2.4201539625,0.968388872621,3.72021562474,0.585606407754,47.0837816565,33.9585398994,1.39714415737e-08,0.883831159013,-2.61347076203e-08,54
-0.0138206273859,0.00672934793856,39,0.0138206634096,56.20512466,63.7449106719,2.39111657631,0.963384242327,3.98520192346,0.578580210379,47.4660419849,34.8448562216,3.60236595837e-08,0.871760443586,4.80109263457e-09,54
-0.0118034821529,0.00733804578414,40,0.0118034738888,56.5691438254,61.0798971219,2.33938436747,0.975596322598,2.62185768308,0.566062530325,51.2592067238,35.1146935579,-8.26404801092e-09,0.84988780393,-4.07802390745e-08,54
-0.0100481851276,0.0073729859542,41,0.0100481597964,58.1016793373,66.1157897809,2.24650067954,0.973654698804,3.16528978769,0.543587397061,49.924001443,36.0579068861,-2.53311890434e-08,0.809373752016,-5.72817226985e-09,54
-0.014154006555,0.00768408972851,42,0.0141540096576,58.1060813058,62.5869046458,2.17365209843,0.985092505667,2.15706395558,0.525960173109,53.7995461691,35.809234114,3.10264905919e-09,0.776408747572,-6.57914295266e-08,54
-0.0114761363168,0.00689371448702,43,0.011476113739,59.1772246193,64.1153637567,2.14760172162,0.982583763094,2.54102660778,0.519656744558,54.0717624705,36.6485059572,-2.25777917154e-08,0.764351741212,-5.050603058e-08,54
-0.00872794094736,0.00734404855765,44,0.00872788350036,59.2473574395,66.4447800792,2.1170162012,0.980900433232,3.03993206012,0.512255944023,53.854884697,36.7667779529,-5.74469983418e-08,0.750007645029,3.46429717135e-08,54
-0.00924956085887,0.00698948636127,45,0.00924941437744,60.6355068759,66.9499691077,2.08409006163,0.981257182395,3.21703442408,0.504288782175,54.0641668838,37.5706831749,-1.4648143168e-07,0.734332338709,9.46863942808e-09,54
-0.00932462991976,0.00677782892069,46,0.00932470956806,61.0263264113,65.0386338612,2.00977959818,0.98495433406,2.65741584752,0.486307825496,54.5666099401,37.9027779107,7.96482931846e-08,0.698025063413,-2.38237207739e-11,54
-0.00763967606852,0.0067435335395,47,0.00763967845917,61.206310521,65.0131123862,1.99153922119,0.986047126395,2.29797531311,0.481894188259,55.6283898777,37.9227493346,2.39065106916e-09,0.688907817739,2.57269024972e-08,54
-0.0108236309493,0.00662322290407,48,0.0108236446514,60.8673144686,66.6790148039,1.95157956785,0.988718916505,1.87478203007,0.472225121989,56.6238923162,37.5675877909,1.37020963483e-08,0.668639079469,2.64188366739e-08,54
-0.0101336212749,0.00728067507986,49,0.0101336036619,61.6884739059,66.4006753581,1.94337340025,0.987730190755,2.26222713457,0.47023946967,56.5410026749,38.2373340237,-1.76130472595e-08,0.664425329107,-7.1188013262e-09,54
-0.00649331732779,0.00665403878643,50,0.00649338426647,62.1832204402,65.1767849519,1.90576709481,0.989579481402,1.76736152429,0.461139844696,59.2058825319,38.5150047549,6.69386802632e-08,0.644884601968,3.49879603068e-08,54
-0.0122770082168,0.00888790022232,51,0.0122769299355,61.6356517872,66.2319267317,1.88315898751,0.986559700558,2.39169769096,0.455669344592,55.2590442922,38.1994947788,-7.82813331686e-08,0.632950679201,4.12309963949e-09,54
-0.00767437231047,0.00687341335381,52,0.00767432541224,62.0316591313,67.3125690375,1.8805323793,0.988096289906,2.48993458766,0.455033782302,57.714690649,38.4668094137,-4.68982272716e-08,0.631554917234,1.08021397383e-08,54
-0.0105830024116,0.00701218564195,53,0.0105829348217,61.81612557,67.2028231255,1.82296620191,0.984774218735,2.5542132736,0.44110445265,56.9672528441,38.2274931145,-6.75899547432e-08,0.600464955705,-1.01855842649e-08,54
-0.00783993323014,0.00673201877684,54,0.00783988280079,62.7279652236,67.0955902145,1.79792371202,0.988210960976,2.13260499932,0.435044903227,57.9807196403,38.7773293069,-5.04293533859e-08,0.586632505792,1.62324095276e-08,54
-0.011645209198,0.00927060993386,55,0.0116451975826,63.3218686279,67.6915646149,1.78161289501,0.990772951629,2.13618436942,0.431098163018,59.2468673319,39.1268231541,-1.16153867105e-08,0.577519074815,5.98213734104e-09,54
-0.00959546841106,0.00827408082185,56,0.0095953894384,63.7690382343,67.6659404393,1.76789442216,0.99156565923,2.07549977752,0.427778694203,60.3728732873,39.5768751491,-7.89726574965e-08,0.569789246458,-1.94076260618e-08,54
-0.00743503368172,0.00643681696684,57,0.00743508826842,63.4238721417,68.1221321869,1.75451550572,0.990610473085,2.08650063565,0.4245413881,57.8404367792,39.298848003,5.4586702925e-08,0.56219275369,-1.19710348301e-08,54
-0.0111532342741,0.00958536764999,58,0.0111532046459,63.0306782722,66.5971479334,1.74182017313,0.992263963951,1.64482044236,0.421469489274,58.9041611688,38.9788178306,-2.96281650201e-08,0.55493064298,-3.18470073646e-08,54
-0.0122537830125,0.00917923762653,59,0.012253767676,64.2912146123,68.1545909838,1.68075356377,0.991734702612,1.73797207707,0.406693157564,60.0335738941,39.8576317628,-1.53364307711e-08,0.519242242712,1.04733344219e-08,54
-0.00824007877067,0.0066793621657,60,0.0082399459276,63.3012825414,68.3767441312,1.6553895894,0.99120003199,2.08990003296,0.400555818307,59.0104552974,39.138138854,-1.32843063423e-07,0.504036382574,-1.11620478416e-08,54
-0.00708820912089,0.00713065586642,61,0.00708822193202,64.3016456826,68.2228929865,1.65271910102,0.991866024371,1.61169212194,0.3999096383,59.7356667088,39.6904231076,1.28111274849e-08,0.502421871561,2.18429052623e-08,54
-0.00636268432867,0.00997200712809,62,0.0063628009562,64.0397979927,66.9728632625,1.65018206037,0.992359987042,1.5474981013,0.399295748737,59.7739605981,39.5639412696,1.16627530385e-07,0.500885621446,-1.50566255019e-08,54
-0.00614715292496,0.0067781270505,63,0.00614735828612,64.0604282618,66.8458567812,1.6047421835,0.991729929533,1.47209741515,0.388300628808,61.2849681516,39.6083951649,2.05361163104e-07,0.472963110345,2.09123868222e-08,54
-0.00719024197346,0.00649808099924,64,0.00719032271498,64.7135341712,68.3332482567,1.58048505858,0.992514649692,1.72099274307,0.382431114716,61.0479239662,40.120896368,8.07415174498e-08,0.457731799024,-5.09266417925e-09,54
-0.011482834354,0.0097760890386,65,0.0114828282883,65.0244878429,68.3937931646,1.56721532219,0.993148192604,1.56364401218,0.379220226988,60.5295282403,40.2793321451,-6.06568350093e-09,0.449300364393,-1.0842808873e-08,54
-0.00823897031583,0.00943701669343,66,0.00823903620548,65.1827392881,68.1705104534,1.56289699347,0.993739368893,1.65037871615,0.378175317859,61.9489620829,40.3504532134,6.58896506699e-08,0.446541146177,2.00311029985e-08,54
-0.00841740060106,0.00703591838108,67,0.00841730407202,64.7635623213,68.1487916516,1.55801710917,0.992897780765,1.6866433097,0.376994528719,61.4161257131,40.1913045362,-9.65290421595e-08,0.443413928884,-4.64571303649e-08,54
-0.00894932402362,0.00694360154483,68,0.00894939197886,65.3921328929,68.0468376274,1.54617994262,0.992684851995,1.47616352572,0.374130280952,62.1389617448,40.7044158689,6.79552379519e-08,0.435787335771,-1.96374505546e-08,54
-0.00947821623428,0.00906182581568,69,0.00947787952677,64.5660022794,67.8790835601,1.53109104652,0.992240705271,1.65599821894,0.37047920983,60.2419666311,39.9013351931,-3.36707509232e-07,0.425980583566,-3.91297259039e-08,54
-0.00832454716526,0.0065180616066,70,0.00832450259687,65.3080835191,69.3831284897,1.52710480005,0.992951841969,1.91923641563,0.369514654885,61.9740763102,40.5665776062,-4.45683870804e-08,0.423373655218,-4.25541195614e-08,54
-0.0101273335875,0.00661836859218,71,0.0101274727345,64.9664446997,68.7511381394,1.51718213354,0.99252062092,1.59203997111,0.367113660081,59.7077976791,40.2420029266,1.3914697195e-07,0.416854754823,-1.70193963367e-08,54
-0.00678922343516,0.00642958316253,72,0.00678908967677,65.0350713034,67.6922446042,1.5105386412,0.992375821759,1.52662089057,0.365506129426,61.9099930689,40.3333668844,-1.33758390155e-07,0.412466303247,2.17407722936e-08,54
-0.00801823442004,0.00881940519,73,0.00801818949878,64.9857931846,67.6721540215,1.50776217201,0.993780229341,1.70462508199,0.364834305165,60.8241441726,40.1854578637,-4.49212579974e-08,0.410626546281,2.99076918786e-09,54
-0.00966409327457,0.00734122181382,74,0.00966404604355,65.0774288878,67.7759884838,1.5083813211,0.99331377161,1.61775312284,0.364984121119,60.4796315927,40.3551504127,-4.72310177921e-08,0.411037103075,2.65477757555e-08,54
-0.00712420466956,0.0065609893455,75,0.00712419467337,65.3101321785,68.8674960941,1.50583803388,0.993484678428,1.93789770098,0.364368720067,61.2025313752,40.485884001,-9.99619042554e-09,0.409349576372,-6.06341552523e-08,54
-0.00847528355549,0.00995783086447,76,0.00847534705408,64.4991237466,67.8875394828,1.49602492856,0.993488995437,1.68627021403,0.361994235861,60.9533695306,39.8238784782,6.34985947238e-08,0.402811542886,4.82781103983e-09,54
-0.0100387860253,0.00671861828724,77,0.0100389001769,65.2488136432,67.882715166,1.48916622441,0.992474534064,1.75967402546,0.36033463025,60.0942357811,40.5167691123,1.14151543442e-07,0.398216382402,-4.66934513277e-09,54
-0.0121233245727,0.00963398652924,78,0.012123352668,65.1562795513,68.5483488994,1.46665255012,0.992936289869,1.50168878903,0.35488698017,61.8166611232,40.3704676027,2.8095345128e-08,0.38298262729,-2.09303305798e-08,54
-0.00916027453198,0.00978841963131,79,0.00916034917674,65.1558491657,68.4581005376,1.46082089363,0.992617283633,1.62033579179,0.353475890024,61.7698627567,40.3470909341,7.46447646833e-08,0.378998533624,1.44137268787e-08,54
-0.0118048518679,0.0092614946799,80,0.0118049237021,64.926320564,68.5171318455,1.45411717282,0.993146182951,1.62638683168,0.351853785842,61.6262505674,40.2196885942,7.18341706912e-08,0.374398962396,1.29710595598e-08,54
-0.0106740532921,0.00946710049785,81,0.0106743135534,65.2241363564,69.6379625956,1.44148322952,0.99345033672,2.08158015949,0.34879674143,61.6479605914,40.3538656609,2.60261256271e-07,0.365672603983,3.1766912878e-08,54
-0.00955348881828,0.00790118276648,82,0.00955367114569,65.0386405507,68.9898791552,1.4354940854,0.994870504608,1.58284247052,0.347347543888,62.8256483382,40.096347097,1.82327401907e-07,0.361509100336,5.15987657046e-08,54
-0.00788406885323,0.0072072867133,83,0.00788406963543,65.8507637019,68.7849226903,1.43205382591,0.994395076491,1.61898774965,0.346515101805,61.7188340081,40.8282772061,7.82198893025e-10,0.359109655756,-3.43338264486e-08,54
-0.011490756524,0.00985978858542,84,0.0114906511961,65.6981452652,68.7735606982,1.43115922204,0.994498990448,1.58503782535,0.346298633859,62.4402110945,40.7358363893,-1.05327866055e-07,0.35848476066,-6.52573706184e-09,54
-0.0118031446629,0.00933003250091,85,0.0118031170539,65.9196899214,69.4361510874,1.42951261364,0.994482015502,1.66028755676,0.345900202831,63.547758705,40.960696513,-2.76090042128e-08,0.357333556551,5.17331755212e-09,54
-0.00792494055502,0.00670908931704,86,0.0079250796292,65.1494368534,69.5207786091,1.42261741906,0.993618719497,1.96718020944,0.344231767604,59.5433389209,40.3622371719,1.39074176535e-07,0.352498427766,-3.48096755864e-08,54
-0.0103699302912,0.00971169740634,87,0.0103696695358,64.9502283421,68.1446125695,1.41732761534,0.994130603425,1.65166559118,0.342951789964,62.2956653385,40.0736516246,-2.60755388514e-07,0.348773137468,3.37852930077e-08,54
-0.0084316012279,0.00957196354906,88,0.00843169604403,64.7261230216,68.3994459478,1.41526562513,0.993063814172,1.66021441112,0.342452848699,61.3265101436,39.9614077187,9.48161321928e-08,0.347317234415,1.26003909529e-08,54
-0.00758354116008,0.00663451977968,89,0.00758351319112,65.541789968,69.5857556571,1.39938470649,0.994244683883,1.56827724127,0.338610131309,61.5122255729,40.5509139797,-2.79689516454e-08,0.336032644647,3.19151578498e-08,54
-0.0132219462906,0.00924499423168,90,0.0132218528187,65.2220961523,69.0106910629,1.3932819434,0.994646277195,1.63602157916,0.337133441305,62.6308486743,40.2731836415,-9.34719021417e-08,0.331662074464,-2.76415335065e-10,54
-0.0117862463392,0.006689326467,91,0.0117862403493,65.2579268387,67.546778669,1.39495067321,0.994523195493,1.41870515209,0.337537225065,61.8038472301,40.3359767048,-5.98985466828e-09,0.332859054941,8.37324165559e-09,54
-0.0116406286664,0.00987925243094,92,0.0116406820429,65.6123883308,69.0772939055,1.38513346634,0.994312275638,1.86701204988,0.335161748405,61.2507101813,40.6027688629,5.33765531624e-08,0.325796500581,-1.33831139504e-08,54
-0.0123989792112,0.0093718324211,93,0.0123991975419,65.8502630445,69.5073460649,1.37966163259,0.994677083541,1.64636762536,0.33383772483,62.8249910259,40.8203466219,2.18330692094e-07,0.321838275331,-7.43562211802e-09,54
-0.0102072833327,0.00997951188606,94,0.0102073224862,65.3791305939,69.2282050204,1.35651708857,0.993705006814,1.85438369249,0.328237422745,62.4805472791,40.5000811453,3.91535824967e-08,0.304920450586,-3.23260578305e-08,54
-0.00822560263855,0.0098564947966,95,0.00822568817715,65.8979841725,68.9251703378,1.35063170274,0.993305688781,2.0807894976,0.32681333167,60.6642829417,40.8098605065,8.55385927065e-08,0.300572410959,1.15979971795e-08,54
-0.00582255852207,0.0064357278366,96,0.00582225689122,65.9007623936,69.5451234869,1.34664380211,0.994404822315,1.50908330838,0.325848376466,62.7608380491,40.8724097827,-3.01630855846e-07,0.297615424532,-2.72754379083e-08,54
-0.00753758424382,0.00738514953566,97,0.00753752211506,65.4615991535,68.3231376581,1.34523265909,0.995286950638,1.26450489787,0.325506921167,62.6598118467,40.3377986296,-6.21287549883e-08,0.29656697883,1.46076892804e-08,54
-0.00915322647223,0.0098202353231,98,0.00915345101798,66.1803858451,69.5327072211,1.34197320219,0.994917672281,1.69620123705,0.324718228019,62.7755905722,41.041295489,2.24545749918e-07,0.294141069788,3.67626333819e-08,54
-0.00809068766962,0.00652050084425,99,0.00809067467052,65.411449502,69.0871885456,1.34165360886,0.994685651398,1.61980545809,0.324640895789,62.4404015401,40.4058378927,-1.29990931001e-08,0.293902889627,-1.05401065653e-09,54
