MinReturn,Entropy,MaxReturn,Iteration,AveragePolicyStd,MeanKL,Perplexity,LossBefore,LossAfter,AverageDiscountedReturn,MaxKL,AverageReturn,StdReturn,NumTrajs,ExplainedVariance
-1588.5965034,1.40143454707,-1258.03349699,100,0.982648318688,0.00018503378629840578,4.06102151672,-0.0022001495585115332,-0.0027338033621376007,-1360.70208881,0.04433260782319347,-1439.94998065,107.680609999,647,0.818511627674
-1588.5965034,1.40126994326,-1257.27140215,101,0.982486584338,0.00011383632687113171,4.0603531121,-0.005509384607570427,-0.005293454382378904,-1380.23710719,0.03917468190641468,-1460.73849955,95.4963749174,640,0.85922352426
-1588.5965034,1.40108813605,-1258.03349699,102,0.982307977435,0.00011192721448093554,4.05961497775,-0.0002233529104621337,-0.000553091363891607,-1357.84700263,0.007273455382446496,-1436.61565302,109.98098113,649,0.800737288763
-1588.5965034,1.40092232338,-1258.03349699,103,0.982145111828,0.00012832270680819476,4.05894189795,0.0016877062952228565,0.0016120652281428718,-1358.34856151,0.0015428627028776197,-1437.21503253,108.370289843,649,0.808757662099
-1588.5965034,1.4007825449,-1258.03349699,104,0.982007838671,0.00029627953354939573,4.05837458487,-0.012961713764977234,-0.013817252508814708,-1356.53327165,0.0004871604913253315,-1435.38036896,111.63601773,649,0.805058937386
-1588.5965034,1.40057796872,-1258.03349699,105,0.981806963807,0.00019511798143689223,4.05754442302,0.010633039795564894,0.01078564967932557,-1360.24238839,0.0004286263061142291,-1439.1888522,110.506100059,648,0.809352286916
-1588.5965034,1.40045792496,-1258.03349699,106,0.981689111087,0.00017068777359667862,4.05705736939,0.00938032400108443,0.009333741748424563,-1364.8018779,0.0004956261419067388,-1444.46276115,103.604020284,645,0.832411145402
-1588.5965034,1.4004067134,-1258.03349699,107,0.981638838538,0.00019041338640195908,4.05684960645,-0.019214516928148656,-0.01955277121907384,-1354.25759111,0.006554310516977118,-1432.90728099,110.83429269,650,0.798673227519
-1588.5965034,1.40024377293,-1258.03349699,108,0.981478902872,0.0005158360649282246,4.05618863531,0.0033609356193079793,0.0022732500362516654,-1366.99253086,0.047452048771577084,-1446.48782346,103.409655695,645,0.826948580592
-1588.5965034,1.40011699198,-1258.03349699,109,0.98135447794,0.0004703747570361,4.05567442049,0.013983298034212296,0.013426966601352354,-1360.35555652,0.02092668398219477,-1439.50101211,109.397346034,647,0.813004730887
-1588.5965034,1.40008834636,-1258.03349699,110,0.981326366835,0.0003417076129354802,4.05555824485,0.006228063506773044,0.006054775639899298,-1358.79595493,0.00407606035136783,-1438.12707479,105.950530118,646,0.818955711196
-1588.5965034,1.40010074413,-1258.03349699,111,0.981338533165,0.00025927058885646395,4.05560852502,0.004337158714170995,0.0042448293347106935,-1356.47228522,0.0076606198099117995,-1435.65955729,105.277484308,647,0.820180466889
-1588.5965034,1.40013872905,-1258.03349699,112,0.981375809942,0.0002387033066289841,4.05576257992,0.002495784332471767,0.0025153831245792483,-1363.32835637,0.004189361994110172,-1442.71652297,106.795161494,646,0.821414337485
-1588.5965034,1.40018855295,-1258.03349699,113,0.981424707125,0.00022084175379100314,4.05596465885,-0.005505439264653812,-0.005758241292376057,-1359.90940122,0.007463290407113686,-1439.12788859,106.590962735,647,0.818742223355
-1588.5965034,1.4001992911,-1258.03349699,114,0.981435245867,0.00011686541570116158,4.05600821263,0.0198011352472833,0.01990164746547434,-1354.1566232,0.0027621599687471035,-1432.94272133,110.327842763,649,0.803341659213
-1588.5965034,1.40033196172,-1258.03349699,115,0.981565462133,7.343962250555857e-05,4.05654636148,0.006205187316070793,0.006185408021387632,-1363.59785302,0.004878814271229135,-1442.86134356,107.023210833,647,0.818047199987
-1588.5965034,1.40049053616,-1258.03349699,116,0.98172112566,0.00010437273775789388,4.05718967702,0.016611054651959157,0.01643408849058942,-1360.78969634,0.0041088877756678185,-1439.8570435,109.107159892,648,0.807364027956
-1588.5965034,1.40073678157,-1258.03349699,117,0.981962899752,5.540666615881695e-05,4.05818886439,0.005523220204994716,0.005560087550049565,-1364.62409402,0.002254157375991727,-1444.02945604,108.103233881,646,0.821937160068
-1588.5965034,1.40099386199,-1258.03349699,118,0.98221537564,5.0894146765723324e-05,4.05923227941,-0.004444887155131386,-0.004514468710836412,-1359.20881028,0.0015119391211860858,-1438.29529798,107.419403113,648,0.814635877194
-1588.5965034,1.40119825004,-1258.03349699,119,0.982416149244,4.7631908811221196e-05,4.06006202278,-0.005270852143342125,-0.005333374118053297,-1354.75189256,0.0012277821036603478,-1433.68373436,106.790546103,648,0.811617893683
-1588.5965034,1.4013496626,-1258.03349699,120,0.982564910652,3.701712060901463e-05,4.06067681371,0.024357400904991784,0.024268953417003556,-1365.20689484,0.0016478202681222305,-1444.50900447,110.331222204,647,0.817590321678
-1588.5965034,1.40163793488,-1258.03349699,121,0.982848197705,7.517361438491667e-05,4.061847563,-0.0035776055235729734,-0.003908622054290923,-1358.41293429,0.001244552823682351,-1437.48535495,109.83567854,648,0.81198995287
-1588.5965034,1.40187592133,-1258.03349699,122,0.98308213009,3.520031099480247e-05,4.0628143427,-0.016215784566175367,-0.016166161097759462,-1357.25076385,0.0033209448580190926,-1436.2956103,107.62869863,647,0.812730774518
-1588.5965034,1.40198793336,-1258.03349699,123,0.983192253281,7.226612493742084e-05,4.06326945226,-0.021535024454873732,-0.021785842460768937,-1361.97469214,0.0039776164571343475,-1441.45999177,104.142688597,645,0.826094717221
-1588.5965034,1.40195323041,-1258.03349699,124,0.983158134209,3.348084288257701e-05,4.06312844731,-0.010422837807925583,-0.01041991921684521,-1358.05642071,0.0013009886032709674,-1437.43360981,103.006981389,645,0.824412475862
-1588.5965034,1.40185634865,-1258.03349699,125,0.983062888731,2.3351987774825398e-05,4.06273482333,0.0027948698107453894,0.002732013299258438,-1362.92890249,0.002616869931743213,-1442.38201937,104.983335331,646,0.826142432968
-1588.5965034,1.40178645289,-1258.03349699,126,0.982994179205,1.876984623238526e-05,4.06245086532,0.0010716920984104338,0.0010166302318933766,-1361.74462735,0.00058082251553759,-1440.97715949,107.216534347,647,0.819503227152
-1588.5965034,1.40173007994,-1258.03349699,127,0.98293876648,4.105855933637883e-05,4.06222185941,0.00435345361874951,0.004089251984571492,-1363.81103271,0.005468624240227666,-1443.23453106,106.205838705,646,0.824780646908
-1588.5965034,1.40170687324,-1258.03349699,128,0.982915955983,7.157062692736357e-05,4.06212758976,-0.0010083817705385933,-0.0012368024257856161,-1360.25095347,0.0020086632983321306,-1439.47876563,107.026816633,647,0.815580942001
-1588.5965034,1.40167945138,-1258.03349699,129,0.982889002967,6.979575752012446e-05,4.06201620019,0.005210420206409571,0.0051353718477392335,-1363.69674369,0.0005221921321173773,-1443.00468249,109.293990015,647,0.817366979886
-1588.5965034,1.40168812199,-1258.03349699,130,0.982897525255,2.7616220729582396e-05,4.06205142051,-0.002053032250180287,-0.002073163305608883,-1360.19916948,0.0017509342489449992,-1439.32344621,105.889611629,647,0.815916425308
-1588.5965034,1.40168272777,-1258.03349699,131,0.982892223303,2.1555428589885417e-05,4.06202950897,0.017380257484204204,0.017330557254986414,-1356.91516906,0.00029848502161736873,-1435.9328534,107.688112132,648,0.811906632177
-1588.5965034,1.40178975722,-1258.03349699,132,0.98299742735,1.5837942664009657e-05,4.06246428903,-0.011075621433051798,-0.011239929283952897,-1357.00102082,0.000184106519166196,-1435.99479145,107.718123357,648,0.809911320629
-1588.5965034,1.40181483774,-1258.03349699,133,0.983022081743,8.545930506972565e-05,4.06256617901,0.011099815405914698,0.010486944644038137,-1353.24845823,0.01170405995153434,-1432.30988967,104.855860888,648,0.815292750241
-1588.5965034,1.40190918631,-1258.03349699,134,0.983114832841,7.014995414248722e-05,4.06294949438,-0.0020832066289946773,-0.0021298673660775165,-1351.55164459,0.01127794990845898,-1430.47527054,106.293149138,649,0.809486058395
-1588.5965034,1.40198091677,-1258.03349699,135,0.983185354654,5.5194853913592275e-05,4.06324094209,0.017998894049027457,0.017955052612112277,-1356.34868643,0.010789679083992443,-1435.25678521,108.886436667,649,0.80827270376
-1588.5965034,1.40216198823,-1258.03349699,136,0.98336339758,2.121034858833775e-05,4.06397674568,0.020381920237129546,0.0204193818071054,-1354.50847006,0.0021760688357380566,-1433.35669173,109.433659798,649,0.805825963064
-1588.5965034,1.4024561446,-1258.03349699,137,0.983652702739,2.30571885400595e-05,4.06517236618,0.023224724089579023,0.023076769210049947,-1352.96315931,0.001827010896044215,-1431.88729397,108.210816352,649,0.806174694327
-1588.5965034,1.40286891422,-1258.03349699,138,0.984058808495,9.53704359075859e-06,4.06685069217,0.0022188276214848424,0.0022060040413100497,-1361.78925284,0.000648404861286039,-1441.26624596,105.390986462,646,0.822811292394
-1588.5965034,1.40325613579,-1258.03349699,139,0.984439931081,1.5799602503888834e-05,4.06842576943,-0.0047758873190069835,-0.0048223165781864355,-1367.58833026,0.0005754174403573339,-1447.01726936,108.538799029,646,0.822674359027
-1588.5965034,1.40357492099,-1258.03349699,140,0.984753805986,1.5269686457990995e-05,4.06972293009,-0.005293026611711784,-0.005334516855601183,-1363.19070586,0.0004176140891427871,-1442.49586336,107.04011757,647,0.820645790379
-1588.5965034,1.40382840371,-1258.03349699,141,0.985003455701,2.2737928247675827e-05,4.07075466529,-0.005161862568237665,-0.0052125980957743465,-1358.01556099,0.00030307492420547123,-1437.20134693,105.694224295,647,0.818189339052
-1588.5965034,1.40402365549,-1258.03349699,142,0.985195798154,0.000105554916534155,4.07154956498,0.0070905659420252,0.006699688501648063,-1363.41715468,0.0003359205328586825,-1442.88570394,104.814462724,646,0.826593884078
-1588.5965034,1.40424626487,-1258.03349699,143,0.98541513639,0.0002772246102400163,4.07245603099,-0.002565118187054993,-0.003259288885335229,-1363.01005884,0.0033646190339084205,-1442.43673908,105.604110926,646,0.826298442913
-1588.5965034,1.40443050935,-1258.03349699,144,0.985596710413,0.00013544731521815094,4.07320642764,0.0031506495812015983,0.0033492310456651447,-1359.04232149,0.0029025916752444467,-1438.21009933,107.492661977,647,0.816893016618
-1588.5965034,1.40461766979,-1258.03349699,145,0.985781192397,4.358992094558499e-05,4.07396884212,0.01430913141272595,0.014392366398478308,-1358.2882011,0.003072734167381472,-1437.48869918,105.55308682,647,0.818054565772
-1588.5965034,1.40488045829,-1258.03349699,146,0.986040278396,0.00012504173724870625,4.07503957495,-0.0006161131018306314,-0.0009853717865742175,-1355.03911969,0.013648939318722207,-1434.18713967,106.473611942,648,0.816896903123
-1588.5965034,1.40511376205,-1258.03349699,147,0.986270352133,0.0002483027455004534,4.0759904079,7.136786524858899e-05,-0.000502749988713686,-1361.68137293,0.020427894022529505,-1440.92909564,108.027605164,647,0.818430391281
-1588.5965034,1.40532497576,-1258.03349699,148,0.98647868796,0.0002369075807105921,4.0768514039,0.007232294779291284,0.006968141183834652,-1358.71798764,0.031036390998038888,-1437.68556325,110.460055433,648,0.807602730546
-1588.5965034,1.40556373148,-1258.03349699,149,0.986714243506,0.00021668291996284407,4.0778248917,0.009040268100570206,0.00889012012522721,-1362.36541763,0.03031369651670217,-1441.69129685,107.72205404,647,0.821065217887
-1588.5965034,1.40583940948,-1258.03349699,150,0.986986296414,0.00012850645999039746,4.07894921328,-0.004552557729601065,-0.004649426917546226,-1360.66675434,0.022287766028960668,-1439.71960158,109.673904349,648,0.812292981842
-1588.5965034,1.40605785957,-1258.03349699,151,0.987201927213,0.00010296660759276298,4.07984035744,-0.006216584731150819,-0.006318477114125539,-1355.80159079,0.01159946811538896,-1434.71093094,110.528472109,649,0.805064777829
-1588.5965034,1.4062133178,-1258.03349699,152,0.987355407803,0.00010664851372237355,4.08047465149,0.007331127608350235,0.007216165710587447,-1363.20109745,0.006883275879140977,-1442.62527312,106.184610741,646,0.823078922986
-1588.5965034,1.40640294346,-1258.03349699,153,0.987542653475,0.00011440762816143367,4.08124848755,0.012533001876741104,0.012398374101331705,-1361.37543475,0.007918477511347246,-1440.74332354,105.393244986,646,0.822205957904
-1588.5965034,1.40665821152,-1258.03349699,154,0.987794773757,0.00018522937769465555,4.08229043294,0.02203018622040538,0.021595816106428065,-1360.32383628,0.006225261551657016,-1439.49606456,106.887180967,647,0.816557397367
-1588.5965034,1.40703479274,-1258.03349699,155,0.988166828763,0.00010379096351481597,4.08382803633,-0.003057942030534443,-0.0029218833876809105,-1355.93656441,0.005052817306667469,-1434.82527182,108.899131501,649,0.808057033123
-1588.5965034,1.40735426153,-1258.03349699,156,0.988482567654,6.368066866449172e-05,4.08513290035,-0.010700431550915442,-0.010901667466521072,-1355.59194092,0.008209601765991198,-1434.41674606,108.827391705,649,0.805451564594
-1588.5965034,1.40757011509,-1258.03349699,157,0.98869595817,5.555150267095285e-05,4.08601478602,0.0003815513219488261,0.0002696760400440957,-1356.8562937,0.0027526880331208564,-1435.74696604,108.587409866,649,0.805966651038
-1588.5965034,1.40776763185,-1258.03349699,158,0.988891261474,8.207305473784207e-05,4.08682192211,0.01678824245392214,0.016598259400601178,-1355.36599788,0.000500539813939568,-1434.13717388,110.114128003,649,0.802727373193
-1588.5965034,1.40805868971,-1258.03349699,159,0.989179127941,0.00017254290404976585,4.08801159689,0.000779673241958708,0.00037417912985994683,-1360.07327952,0.000409716744499038,-1439.2080372,107.611807015,647,0.815081090287
-1588.5965034,1.40832681655,-1258.03349699,160,0.989444388973,0.00016044772244723057,4.08910784947,-0.0052579854011148616,-0.0054342576388679165,-1362.6306035,0.00028656839676554843,-1442.05782856,104.644635472,646,0.825493957923
-1588.5965034,1.40853307935,-1258.03349699,161,0.989648495597,0.0003272975397243404,4.08995136731,0.0004739528175992402,-0.00038325187247332756,-1357.96303774,0.0004695334511195127,-1437.12047707,106.54576215,647,0.815930475588
-1588.5965034,1.40872257276,-1258.03349699,162,0.989836045234,0.0005777764693909503,4.09072645958,-0.0019207593162780803,-0.003128816503266687,-1356.71803249,0.0007986440297581311,-1435.75230052,108.381613738,648,0.811355649586
-1588.5965034,1.40888052507,-1258.03349699,163,0.989992404471,0.0007838489250294216,4.0913726503,-0.006028374113130527,-0.007075809982387703,-1358.77088125,0.0010761685489401249,-1437.98399239,107.158279972,647,0.815833961722
-1588.5965034,1.4089816844,-1258.03349699,164,0.990092556502,0.0007976820999431292,4.09178655174,-0.0117008103181768,-0.012156959679919437,-1355.86848879,0.0010876244813363984,-1434.69583392,111.002875101,649,0.803630381444
-1588.5965034,1.40899240578,-1258.03349699,165,0.990103171723,0.0007147272635454438,4.09183042159,-0.018665724566875704,-0.0188332444048789,-1357.68745187,0.0019878397350414617,-1436.64828755,109.567029194,648,0.809047157329
-1588.5965034,1.40887400209,-1258.03349699,166,0.989985946788,0.0005335993303735211,4.09134596243,-0.015870694707351723,-0.015723031593415013,-1350.22906429,0.0010917613451960507,-1429.05452127,108.369597896,649,0.804162498631
-1588.5965034,1.40865870638,-1258.03349699,167,0.989772830011,0.00044919041088941746,4.09046520804,-0.0036249390032031714,-0.003661162827828785,-1353.71281153,0.0006068882968573806,-1432.61060353,109.229399763,649,0.807199697957
-1588.5965034,1.40843942462,-1258.03349699,168,0.989555814675,0.0003249599404216868,4.08956834196,-0.009636208013343113,-0.009548503035898576,-1359.09714215,0.0005405604485436213,-1438.08311307,109.577106668,648,0.810236300727
-1588.5965034,1.408175336,-1258.03349699,169,0.989294518746,8.929930104083008e-05,4.08848847608,-0.010968697769619442,-0.010659384688781075,-1359.77716854,0.0004418071862969924,-1438.75644826,110.26854707,647,0.81019222457
-1588.5965034,1.40786166842,-1258.03349699,170,0.98898425779,8.652481428823062e-05,4.0872062509,-0.009842484783218572,-0.00989383385194803,-1364.23537373,0.001369765632788171,-1443.47134396,107.494429042,647,0.819380263894
-1588.5965034,1.40751087273,-1258.03349699,171,0.988637387222,0.00015519991477229078,4.08577272803,-0.026816261596919768,-0.027130858570985565,-1363.65609566,0.002467095856659827,-1442.79754342,108.886302577,647,0.814686826097
-1588.5965034,1.40701367407,-1258.03349699,172,0.988145960213,0.00025658249291390294,4.08374179222,-0.014416231160844327,-0.014885984384534255,-1360.99834972,0.00570116343940358,-1440.17730111,107.905978686,647,0.774986163018
-1588.5965034,1.40646730064,-1258.03349699,173,0.987606210984,0.0002466914960129265,4.08151115366,-0.01538092257666123,-0.015489981452424974,-1360.02176286,0.006733839404979988,-1439.22841217,107.574998495,647,0.814585400433
-1588.5965034,1.40587029773,-1257.45674862,174,0.987016783159,0.00020553872296422078,4.07907520681,-0.015963357111179022,-0.01608203853468627,-1356.1165476,0.009496711978478798,-1435.14678055,107.276386413,648,0.811540916134
-1588.5965034,1.40522395893,-1257.43011963,175,0.986379042038,0.0001677842408016492,4.07643959408,-0.006266031813353801,-0.006247555628369251,-1361.15816214,0.011538059818818737,-1440.47596518,105.936355787,646,0.820839949988
-1588.5965034,1.40459774135,-1258.03349699,176,0.985761547511,6.633346934549977e-05,4.07388765509,-0.0028911362518750216,-0.0028601606410342626,-1362.43821697,0.008261655392453302,-1441.72050659,107.596564786,647,0.818100469694
-1588.5965034,1.4040125532,-1258.03349699,177,0.985184860279,4.522198233214378e-05,4.07150436168,0.008523654533811561,0.008496249534081924,-1355.85934704,0.00507610210152796,-1434.69071176,110.109751649,649,0.805449614127
-1588.5965034,1.40354365929,-1258.03349699,178,0.984723021385,3.137209483242577e-05,4.0695957056,0.004846696029738236,0.00482167739511149,-1362.54360657,0.0032642928600734936,-1441.7927114,107.353280879,647,0.81861706864
-1588.5965034,1.40315405353,-1258.03349699,179,0.98433944235,2.4289654157800767e-05,4.0680104765,-0.021317198410385457,-0.02136478803690972,-1356.97335183,0.00203154572580771,-1436.06914094,106.885958442,648,0.815011836892
-1588.5965034,1.40265763066,-1258.03349699,180,0.983850915005,1.8040970137772454e-05,4.06599152422,-0.022620751764159425,-0.022659895825318143,-1357.99571791,0.001769015176232699,-1437.05294934,108.570198071,648,0.813523013531
-1588.5965034,1.40205742865,-1258.03349699,181,0.983260582886,1.0082429147046718e-05,4.06355184017,-0.019347345733285833,-0.019375588365814943,-1360.18371475,0.0008025801902258531,-1439.44781933,108.39036238,647,0.817655232801
-1588.5965034,1.40138592644,-1258.03349699,182,0.982600542873,5.057596749157496e-05,4.06082407211,-0.010418600015959349,-0.010634892910480632,-1360.129526,0.0007716280649114199,-1439.14321134,111.031012558,648,0.808164569948
-1588.5965034,1.40070919766,-1258.03349699,183,0.981935813748,3.6802878410687705e-05,4.05807692521,-0.0009861242057340697,-0.0009846952187542882,-1356.79691483,0.0002993883393751298,-1435.61370007,110.517104349,649,0.803360114054
-1588.5965034,1.40009154453,-1257.24878363,184,0.981329505281,4.2735133639161704e-05,4.0555712152,-0.00022448827776312417,-0.0002710085879891711,-1356.90758411,0.00025252028327011483,-1436.01080768,108.291183749,648,0.814162643126
-1588.5965034,1.39953245482,-1257.24265463,185,0.980781007401,0.0002503904697249257,4.05330442081,0.004322638673343912,0.0035215260790948883,-1348.38863713,0.000420221664748293,-1426.67412296,115.197211632,652,0.78544098276
-1588.5965034,1.39905783607,-1258.03349699,186,0.980315620796,0.0006035172064664836,4.051381103,0.003226258715909285,0.0019698977299303544,-1356.48919892,0.0007855840269862316,-1435.7091522,105.158888459,647,0.818272495202
-1588.5965034,1.39865187629,-1243.88811892,187,0.979917732847,0.0005508167675894642,4.049736739,0.009060560734644663,0.008873692200657302,-1357.86481156,0.0007352878162946649,-1437.07599088,107.672751594,647,0.813868915201
-1588.5965034,1.39834886304,-1254.63091995,188,0.979620849771,0.0003808910993929833,4.048509801,-0.00629104225883269,-0.006176802399176975,-1354.73831526,0.0005239943232100905,-1433.5800708,110.252643445,649,0.804578439531
-1588.5965034,1.39803166575,-1258.03349699,189,0.979310165966,0.00018732131059076112,4.0472258283,0.006731524442008885,0.006948147463828321,-1359.66978399,0.00027444971251431097,-1438.76430286,106.617865409,648,0.815381238463
-1588.5965034,1.39779256171,-1258.03349699,190,0.979076036948,0.00010803204268665529,4.04625823597,0.017717114420711864,0.01773377831245503,-1356.63643927,0.0008357112412600877,-1435.83192023,107.665327255,647,0.81700106754
-1588.5965034,1.39770125671,-1258.03349699,191,0.978986646489,3.5959900530504725e-05,4.04588880921,0.013362840996507292,0.013375323857929678,-1359.0475906,0.000438684055887633,-1438.29018377,106.664122133,647,0.817743103901
-1588.5965034,1.39771228171,-1258.03349699,192,0.978997439873,3.3298737164379444e-05,4.04593341537,-0.02098681768911936,-0.021189739923074973,-1358.58325462,0.0004428479095383228,-1437.64021353,107.622472826,648,0.812710382196
-1588.5965034,1.39757622665,-1241.95309118,193,0.978864251386,0.00029625776030816557,4.04538298313,0.03443974237241885,0.03312092585116551,-1354.8162716,0.0013208580618222984,-1433.67954361,109.092403509,649,0.803422470381
-1588.5965034,1.39769173487,-1258.03349699,194,0.978977324777,0.0001451004811320244,4.04585028508,0.015832049442763202,0.016006886098314053,-1355.81678935,0.001547166731915437,-1434.88941757,107.157075531,648,0.814819439543
-1588.5965034,1.39790423474,-1258.03349699,195,0.979185379438,0.0002188058439615091,4.0467101191,0.01542154258441233,0.015169248334565387,-1359.49984454,0.002021665356710202,-1438.77410934,104.195077149,647,0.82256293225
-1588.5965034,1.39820116459,-1258.03349699,196,0.979476171978,0.0003180793519450822,4.04791188655,-0.00675217389752087,-0.007169578397357497,-1359.08791127,0.0009012730917491094,-1438.09074348,110.868671778,648,0.810025473664
-1588.5965034,1.3984225884,-1258.03349699,197,0.979693075331,0.0002488220653531096,4.04880828984,-0.01290862333658579,-0.012876275142258089,-1362.04815699,0.0005671775788194458,-1441.40951776,107.515230096,646,0.820149598689
-1588.5965034,1.39853322766,-1258.03349699,198,0.979801473844,0.00011062291663863675,4.04925627177,-0.019860186125170792,-0.019693377277170764,-1356.82350982,0.0008479705832744773,-1435.77394565,110.346929689,649,0.805017886793
-1588.5965034,1.39849633238,-1258.03349699,199,0.979765324466,0.0002514683612629799,4.0491068761,0.000707839952736898,0.00015525426066480865,-1371.26901491,0.0009254653922471413,-1451.13481868,100.239306444,643,0.840363357251
