LossBefore,MaxKL,MeanKL,AveragePolicyStd,Iteration,MaxReturn,Perplexity,AverageDiscountedReturn,AverageReturn,StdReturn,ExplainedVariance,NumTrajs,MinReturn,LossAfter,Entropy
0.013829167855291839,0.620515888546073,0.043396822177015765,1.0,0,-1000.35272763,4.13273135412,-919.936654361,-1004.52845921,1.14186429114,1.23462351453e-11,512,-1006.9335384,-0.010005698327557475,1.4189385332
0.04226295953043207,0.45864393818883575,0.05620842215138767,1.00100048868,1,-1000.02149446,4.13686610505,-901.300525603,-1003.92314339,1.2768578329,0.218115921143,424,-1008.2512465,-0.006164572484480153,1.41993852173
-0.006616219945670252,0.2834041972357199,0.02630363060189798,1.00191737753,2,-998.417435733,4.14065536037,-871.127990606,-1003.11098576,1.61289106157,0.146456401296,329,-1009.03054604,-0.043376953351652606,1.42085407492
-0.00966964616223494,0.32638153903099804,0.023213171214958823,1.00252467674,3,-997.981747688,4.14316516486,-837.109850619,-1002.56468733,2.13547321655,0.175961065256,260,-1009.15759703,-0.045429640573947605,1.42146002831
-0.03192122942008233,0.2079627805424663,0.023919294913413054,1.00288857914,4,-981.965557866,4.1446690757,-749.898295929,-1000.52210749,3.90039029668,0.086994021925,164,-1007.20863736,-0.0701173817133536,1.42182294842
-0.02535585703920594,0.27823636513663974,0.022173663710800116,1.00282890731,5,19.0728682039,4.14442246804,-630.426700666,-960.36713289,190.57527809,0.0554887989015,108,-1007.52910431,-0.05036278075273188,1.42176344668
-0.036134708506928466,0.2046364952680665,0.020704836060554784,1.00256580195,6,45.2244537917,4.1433351243,-263.557413642,-491.146248587,508.769878384,0.0882047807055,65,-1002.6107885,-0.05436630391687339,1.42150104911
-0.022358923948181147,0.22798475677276042,0.01633056353865215,1.00211029408,7,48.4935661664,4.14145263262,-102.803377022,-192.085628372,425.700725895,0.0629942573281,58,-991.360353037,-0.03847711038100303,1.42104660374
-0.010071091144933465,0.15089594384922314,0.011810390301206654,1.00157851336,8,54.3038641192,4.13925492579,-10.6138089218,-15.1676490857,232.100071507,-0.523031191742,55,-990.641877842,-0.010533051158296374,1.42051580202
0.014005775655307725,0.08854869353328977,0.007078789574937603,1.00104541665,9,50.8703787735,4.13705178031,-95.1780578514,-113.878720565,367.75556525,-0.325012630365,60,-990.490789957,0.020156492985704797,1.41998340379
0.025098371091724185,0.042789414408504256,0.00434407150348812,1.00066667709,10,45.5097849726,4.13548655143,-95.7292823047,-114.968869363,367.460520083,0.0760172746082,60,-990.243160818,0.029168308399759795,1.41960498816
0.02726426735011936,0.02580521704641388,0.0022420561914771684,1.00049475359,11,47.424484002,4.1347760378,-182.826544926,-225.316606506,450.179680636,0.114019141159,66,-990.76144764,0.03129440711633322,1.41943316444
0.035059105833430325,0.012566126095340316,0.001060540776616165,1.00050301219,12,48.5973000075,4.13481016839,-255.450581628,-317.574417113,489.752252731,0.184114196941,72,-990.416606049,0.03754730899557231,1.41944141893
0.027724323397552156,0.026645070136763056,0.00027247055315088233,1.00069401527,13,45.7228124193,4.13559953277,-325.650860964,-410.088552616,510.202360739,0.236527385766,80,-990.275827525,0.02935737452568651,1.41963230775
0.0399319509256093,0.003400193235352229,1.5715323158710723e-05,1.0009991862,14,45.9522132735,4.13686072227,-360.758204406,-449.848565449,513.849380828,0.28497756869,84,-990.594071266,0.04016024098053932,1.41993722055
0.04937646503799103,0.014884772115956894,1.468710917099151e-05,1.00144136912,15,44.2906994285,4.13868814546,-343.839194947,-430.42738749,512.431221705,0.253326403775,81,-990.545964056,0.049174460565126504,1.42037886454
0.03954291416763744,0.012965283591917526,0.00010814978999844491,1.00201393813,16,46.9203134292,4.14105441938,-354.515962241,-442.976270787,513.728176473,0.267155261066,83,-990.25849893,0.0386691348916685,1.42095044608
0.03645521541598702,0.023271557230268847,0.0001393169490906748,1.00266624594,17,46.3376034085,4.1437502323,-292.699695597,-366.08423504,503.3556569,0.208808631284,76,-990.712809126,0.03628184375969218,1.42160123101
0.0444752334404524,0.014901157402741384,0.00023791877785942864,1.00337737627,18,46.6148570596,4.14668914293,-357.608571055,-449.249365637,513.364039213,0.258823044894,82,-990.255766216,0.043677209591466724,1.42231021895
0.03590196243313993,0.012285867967417492,0.00038126823839159345,1.00415444841,19,44.2875756763,4.14990057331,-262.57165199,-327.24563315,492.582567166,0.170133197717,73,-990.795913707,0.03489117330740759,1.42308437572
0.01533494910746827,0.005524738340372232,0.0007703318264598282,1.0049691956,20,46.2073222276,4.15326770459,-246.895327441,-307.836683223,486.703020082,0.188975847931,71,-990.480137868,0.012713095741174445,1.4238954231
0.036026507139998554,0.010333784391231775,0.0011062855061100343,1.00576311503,21,48.054100929,4.15654876031,-182.594939943,-224.325194987,450.559343543,0.117255867109,66,-990.100103823,0.033524361484238936,1.42468510502
0.03359625644916964,0.0015591818461988226,0.0015397397493256346,1.00659350586,22,47.7596806141,4.15998054252,-182.68371509,-225.046335361,449.837497756,0.142312523162,66,-990.25757567,0.029946358946030757,1.42551039698
0.019291128765865133,0.006552310691489548,0.002236469503075546,1.00745009656,23,48.4858513362,4.16352060178,-139.922496194,-171.269801253,416.35934513,0.109871751785,63,-990.778420318,0.01401728366476893,1.42636101487
0.002338548169050322,0.009912080698382376,0.002488182793421945,1.00829330788,24,49.117226766,4.16700536761,-106.580476747,-128.630447469,381.622877061,0.0780306861886,61,-991.071572394,-0.0008563662986606398,1.42719764056
0.022842422356874913,0.019787837812273293,0.0026970448876847096,1.00907037594,25,49.0567167156,4.17021678117,-116.751860122,-141.893481874,393.194087591,0.0918715347501,62,-990.570133871,0.019663003520063085,1.42796802035
0.011790894775543289,0.02509991573423076,0.002757456984936641,1.00985350246,26,55.7832612586,4.17345323269,-16.3743479166,-12.5864217732,232.486986004,-0.154020663074,56,-990.069077818,0.009678958159139397,1.42874380647
0.003982042405105809,0.029350882958420067,0.0029088404813202248,1.01060855038,27,52.470091369,4.17657364288,-16.5402954427,-13.0330729573,232.23745308,0.0218890536019,56,-989.712220902,0.0010293746914218935,1.42949120774
-0.018095675602418617,0.03345702968675285,0.0025957377041801676,1.01131151917,28,55.1161353918,4.17947882405,-11.9987564384,-14.1411302068,233.665489613,-0.00761114004489,55,-989.734792578,-0.019264117090831492,1.43018655552
-0.004216817701807754,0.010132543895856827,0.002104876048974663,1.01188035365,29,57.0473323372,4.18182966417,-16.1969033989,-17.0390718786,231.092858027,-2.99849614133,56,-988.99838154,-0.005702944017935309,1.43074886947
-0.012698113518996778,0.004386975857875706,0.001707738922995549,1.01238277157,30,50.2744990805,4.18390602242,3.19557627954,-1.11148691913,192.779451316,-10.1130607168,54,-984.745369469,-0.012868587444894542,1.43124526533
-0.025531402063492862,0.018226603290566013,0.0013825629039197712,1.01279071675,31,49.9501573941,4.18559195027,-4.76108288005,-3.21990966901,192.316530557,-0.52516287291,55,-995.500857232,-0.026433077521861834,1.43164813964
0.02468040044091601,0.008372890032497804,0.00141778698859045,1.01306017253,32,50.8637899804,4.18670553864,-7.95540869445,-7.33197168113,191.65727045,-162.424188506,55,-994.875602257,0.022111290574626366,1.43191415704
-0.024542397023301264,0.02274357220088888,0.0008543987716727981,1.01339658673,33,47.0747120455,4.18809584814,-38.0026553626,-62.3344716784,291.529706836,-0.122918613783,56,-1003.73042232,-0.02348938551830348,1.43224617912
-0.024791859941219248,0.008555085913839622,0.0005609119035210801,1.01360595432,34,42.2451931522,4.18896110816,-140.054058749,-245.623665943,449.130556537,-7.50676678248,60,-1002.71844832,-0.024715720138513038,1.43245275764
-0.0038181179558927137,0.00582555211250772,0.00044327237110787304,1.01369999088,35,40.4655070622,4.189349736,-15.0970343379,-29.8371789683,231.196885401,-9.03496652269,55,-992.797001984,-0.004100625609069477,1.43254552762
-0.004874194679096798,0.03464956075072032,0.00046315149358009143,1.01377090428,36,36.4715032154,4.18964280203,-98.7284474607,-147.619968917,382.413333352,-3.18634417368,59,-1002.70502761,-0.005160898402816373,1.43261548019
-0.015824798158517877,0.031115873916456684,0.00034057655836765624,1.01381646516,37,35.1266308088,4.18983109287,-30.4476678238,-52.0476315832,262.677995457,-21.2803815667,55,-989.929480198,-0.015765261652601406,1.43266042116
0.008983658002627718,0.0039249889760222395,0.0002058086546801368,1.01379569885,38,44.3464026978,4.18974527131,14.5203826304,21.94269368,7.14268110207,-69972.3125136,54,10.0667036959,0.008112196990696728,1.43263993765
-0.03128216647676583,0.022900318108326247,0.0002501203815996292,1.01381239476,39,43.0388351877,4.18981427102,-15.148660909,-13.063391061,191.918590024,-0.00909826902691,55,-1000.21621085,-0.03139738323279203,1.43265640623
0.014015640863103838,0.0048684245085836055,6.816145440853048e-05,1.01370435633,40,45.6852954224,4.1893677772,-26.5717207406,-32.1782046087,230.234841225,-6.90110913465,56,-999.715140582,0.012409182751529866,1.43254983405
-0.014751436221216871,0.02728734529297208,0.0001149989502186171,1.0136618979,41,42.458434927,4.18919230794,-123.163322172,-261.99254963,454.528537873,-1.62656993032,57,-1001.52743197,-0.01575056869446761,1.43250794875
0.003989244888708251,0.043751146422400605,0.000840302633276447,1.01356460917,42,36.8153261626,4.18879023975,-79.9737486645,-118.796752896,349.225210175,-0.265694067884,58,-1001.48691299,0.0017149772745327452,1.43241196665
-0.010663001003493327,0.01636669981990901,0.0003273449402740328,1.01349220281,43,37.0815492128,4.18849100371,-64.1069414971,-104.851358855,332.850413046,-0.0270140098387,57,-1001.70982439,-0.011943331613296467,1.43234052676
-0.010253380936987369,0.03928764661640902,0.0009932152471148542,1.0133831575,44,42.4576322532,4.18804034874,-21.2135617484,-46.9876750384,265.150191255,-0.0121836820915,55,-1001.42460731,-0.013369159097575457,1.43223292733
-0.003945171111407706,0.04605545938742758,0.001001307817018392,1.01324216842,45,45.8902853827,4.18745767875,-30.4222666132,-65.0182383106,291.49265179,-201.752526031,55,-991.857505458,-0.0052124010648322665,1.43209379053
-0.0043173734389121594,0.027430338975931584,0.0009277888449408955,1.01309768339,46,43.7205407933,4.18686056095,-50.2191079778,-61.8916049511,290.24404172,-0.33813510375,57,-998.665778949,-0.006253152726759878,1.43195118363
-0.007584964882204822,0.01101046934022512,0.0006222864972247696,1.01294833413,47,44.398265484,4.18624334055,-24.8835951775,-24.8812787695,231.859060843,-174.579953036,56,-1001.62157436,-0.007776894187430289,1.43180375433
0.0034158755844686905,0.013581959882734605,0.0005905617250302234,1.01278074398,48,44.53466685,4.18555073548,12.6514577701,14.748135549,137.037401648,-2.43102527742,54,-982.007421209,0.003241947006714144,1.43163829277
0.009123504022757387,0.013311727152704053,0.0004996122479524423,1.01264300468,49,46.1249712164,4.18498149598,9.48036480061,14.3964435422,138.188372589,-164.258439242,54,-990.422333047,0.007829627012932085,1.43150228242
0.004467429677182651,0.0070857188104828835,0.00035971495426927646,1.01255717798,50,46.04966864,4.18462679727,14.1502923424,15.055032286,135.865070436,-107.589616777,54,-972.987941028,0.004602109149185207,1.43141752368
-0.012713928343236263,0.004912356135838861,0.00022986405199139668,1.01249856926,51,49.7683315408,4.18438458318,23.973468836,37.8642775023,6.03014350363,-250.571536378,54,21.3457497,-0.012678101073277638,1.43135964012
-0.03342281576714331,0.07585859486488032,0.002143178523087909,1.01239005515,52,52.1301610959,4.1839361235,23.9538850173,37.7011398096,5.92883715198,0.520379425538,54,21.4671009797,-0.03702803115357843,1.4312524598
-0.02337712126504963,0.08755651834990379,0.003587853170116091,1.01214928067,53,47.6217755904,4.18294106729,13.331191167,18.544283052,138.300238158,-0.00408988134963,54,-987.51681813,-0.02615493612317366,1.43101460374
0.015204702347326132,0.08677672871773467,0.003042665771853219,1.01183192083,54,50.0061777145,4.18162950433,11.116477834,22.2579614874,138.522808917,-0.483265370908,54,-985.611662924,0.01636714070041979,1.43070100414
0.01229913467737651,0.0579698097138647,0.0014367057951517384,1.01161076605,55,53.2524594229,4.18071553103,11.8010546892,23.6298876033,138.813511017,0.0124927533488,54,-986.107384001,0.013117526148435579,1.43048241156
-0.0013601243260116856,0.05538636842366529,0.0013718417118456713,1.01146409648,56,54.2166263432,4.1801093851,27.614278455,44.2046007874,4.90618677927,0.0369986598776,54,31.3985858049,-0.0014977400134133085,1.43033741488
0.009477184812489726,0.07581095586749802,0.0048993691115548745,1.01132496615,57,54.1561880325,4.17953439683,11.9799255013,23.5585809201,139.294890338,-0.00284631154275,54,-989.985692988,0.008995960330275376,1.43019985201
0.011062545626025096,0.07924392983944537,0.002617215196894622,1.01124082395,58,55.21316611,4.17918665971,-2.47796474547,5.2636979662,192.876646914,0.00792129807844,55,-990.376740012,0.011362133488722231,1.43011664859
-0.015412810778117344,0.08336047214325715,0.002660077125329952,1.01121390603,59,52.9051856797,4.17907541516,27.2625886789,43.3355497245,5.16924494121,-1.9087131264,54,32.5708894671,-0.017311122474901176,1.43009002953
0.01253972817244547,0.08639503677282866,0.00187295625821044,1.01112058317,60,52.0183180824,4.17868973688,11.2122025044,22.3790108094,138.690530693,-0.00364671791181,54,-986.696487257,0.012282012911834426,1.42999773732
0.017352178304069633,0.11984674956293934,0.0015595984939093782,1.01109256483,61,54.821135778,4.1785739446,-2.68790245549,4.85741812754,193.22181857,0.00972858616581,55,-990.479927472,0.017268631560441887,1.42997002675
0.003179604012201821,0.13236036523313818,0.001639040348913021,1.01114563027,62,52.6177067063,4.17879324981,10.1639193044,21.3906963545,139.034245981,-0.00320251562838,54,-990.111385829,0.002391682705465128,1.43002250864
-0.03300098100724156,0.15114170250256267,0.0015468965355066946,1.01120824697,63,48.9713833103,4.1790520278,9.9486282913,20.272446789,138.042270449,0.00657263369388,54,-983.859611593,-0.03467172838604204,1.43008443321
-0.0192805472156508,0.0741958264675511,0.0008825576052198592,1.01111528059,64,54.0001660888,4.17866782273,25.0085507635,39.8576183494,5.6509105943,-0.0387468818637,54,27.2802568671,-0.019034692104674455,1.42999249304
-0.02915897785562822,0.01204711860393718,0.00025529804524471595,1.01094437547,65,46.5491934922,4.17796151776,23.1518897504,36.642992399,5.00626904979,0.793222708876,54,27.0286210881,-0.029891144340552057,1.42982345241
-0.05382770928485462,0.024726066266775856,0.0017512675442078703,1.0106604948,66,56.7371636754,4.17678831522,23.9251296931,37.8931453675,5.84828632688,0.791978281502,54,25.2048639086,-0.05849851178776286,1.42954260557
0.017020959881653527,0.017752235793855216,0.002285429214247167,1.01018062914,67,51.8351728501,4.17480515935,-4.66641480249,1.16970394475,192.651195526,-0.0103405202112,55,-990.047480663,0.01999696692086752,1.4290676888
0.011499950400090218,0.007168342602918869,0.00046144431949218063,1.00982141784,68,51.886834335,4.17332063555,9.8200744331,20.5370753477,138.737723293,-0.00421722125145,54,-988.614613919,0.012535203423625341,1.4287120344
0.0067177863671320556,0.005904448015348377,0.00015375123122377283,1.00954666884,69,54.4396881969,4.17218517178,10.8076657675,21.1541946744,138.82204148,0.00556331695979,54,-988.761037078,0.006757604599125627,1.42843992057
-0.006535766995700052,0.0040353909700547065,0.0001009551280710799,1.00932733332,70,53.4958370688,4.17127871698,26.115114403,41.2819443817,5.43460985603,-0.189848380377,54,29.0577507847,-0.006839103914149122,1.42822263556
-0.005136635275034729,0.006154617158778155,3.8156973489308254e-05,1.00909971505,71,46.7542976716,4.17033803182,-4.85202814428,1.1064189375,192.287975473,-0.0116115791421,55,-988.487711756,-0.005321323448435448,1.42799709531
0.0031943889569672453,0.0017724090606220794,6.737600134062314e-06,1.00887061095,72,47.6514146068,4.16939120613,24.8789091514,39.289854704,4.3549925414,-2.42302668449,54,30.1280612387,0.00318491609817548,1.42777003142
0.01367105692949396,0.0013924757696931415,5.795343261680568e-06,1.00867735422,73,53.6523316595,4.16859252798,10.5325512742,20.8685868707,139.16458594,-0.00328032897111,54,-991.100172313,0.013659737730186599,1.42757845557
0.015812810141266294,0.0011568194514230898,6.395518270012567e-06,1.00856428544,74,49.5092326428,4.16812524508,10.2724133944,20.8652131934,139.099292895,0.00865017890938,54,-991.101257855,0.0157938280828441,1.4274663532
0.0018845587050701149,0.002487020068298238,8.4038025677949e-05,1.00853367322,75,53.7797455963,4.167998733,25.6499053452,40.478662368,5.53857412912,0.0912659336993,54,26.161603849,0.001220125789226492,1.42743600047
-0.05452402084594385,0.006728475241498819,0.00048048516730247494,1.00851451323,76,49.9853112093,4.16791954991,26.0829556798,41.1994098444,4.90271247936,0.851299920307,54,27.8862238035,-0.05656795752299842,1.42741700242
0.014696111552870228,0.00540309736430041,0.00028280206263105726,1.0082577318,77,52.2985561377,4.16685834123,11.5522259796,22.722755531,139.132196735,-0.00375607093538,54,-989.825203812,0.014960516992455195,1.42716235648
0.013685475537197912,0.002679639457358926,0.0001501674718034845,1.00809072805,78,52.72339157,4.1661681596,11.5349902741,22.8845980779,139.188719186,0.00849987076811,54,-989.720449566,0.013894492226597235,1.42699670679
0.0061461516474743865,0.002384889455554262,2.2521157316863912e-05,1.00800054542,79,48.011009262,4.16579545901,-4.23838648181,2.49929799511,193.029036129,0.00681203988071,55,-991.022928257,0.006308991830080411,1.42690724394
0.02480502823464581,0.0007447643854985343,6.37190933943201e-05,1.00794633457,80,50.7045778133,4.16557142016,-56.7966852844,-64.6368107067,313.638258641,0.0241672713968,58,-989.311108638,0.02416938918012014,1.42685346192
0.02693525407628747,0.0006572011504679658,0.0002759971684308694,1.00800820208,81,50.5844661011,4.16582710196,-57.6831320644,-65.9394704531,313.621243118,0.0552357979966,58,-990.881531238,0.02585259446061313,1.42691483981
-0.016992994346013267,0.005820895135372265,0.0004437747323905098,1.00818352431,82,49.9810939779,4.16655166164,26.5698633512,41.7044133102,4.021448256,-22.8760202384,54,34.2832034918,-0.017877843733544927,1.42708875405
-0.02411079420609394,0.01876612599350917,3.5034922701860003e-05,1.00826598106,83,48.3045757487,4.16689243322,24.9120350374,39.7525145092,5.90828351756,0.807305334847,54,24.3512738373,-0.024330753532427432,1.42717053815
-0.017912489974246437,0.0269237826093668,0.00011842570021062035,1.00823268956,84,51.2426618922,4.16675484841,3.57198997614,2.40471156154,193.471385131,-0.00639798764653,54,-983.83899745,-0.01914248217180352,1.42713751903
-0.008520892666926674,0.035889327121144864,0.00022929693259672829,1.00812266473,85,48.1300597324,4.16630014535,26.1013058166,41.3472445779,3.14394354635,-2.37069472582,54,34.6941020428,-0.00898151689053954,1.42702838666
0.0014436314655034094,0.020708174471077208,0.00013534514307592924,1.00798488867,86,51.4474628877,4.16573075389,-2.92570146465,4.31008324651,192.965014865,-0.00995387234077,55,-988.601996336,0.0013954124609091676,1.42689171134
-0.001548911239897766,0.024398248035465087,0.00016308280080164342,1.00786667861,87,47.5799318637,4.16524222346,-4.24981598631,1.92764750403,192.597812333,0.0117290719134,55,-989.315201839,-0.002019155683303982,1.42677443082
0.006886019173133722,0.03367812312282305,0.00033301275963208937,1.00775263452,88,52.5729713086,4.16477090987,-3.70064261902,3.16885834617,193.144711531,0.0142599604367,55,-990.72651102,0.0060965617658334265,1.42666127047
0.022311143758147876,0.01853169647826253,0.0004118457689997137,1.00768089345,89,48.4500591054,4.16447442332,-3.07314991085,4.16652625872,193.236153734,0.0146948499525,55,-990.269011277,0.02176920009007353,1.42659007878
0.01918908592430278,0.023799771391688027,0.0004684799983736284,1.00771817885,90,50.2047268604,4.16462851387,-3.42852240826,3.19313178862,191.95294671,0.0142281089462,55,-984.617083473,0.018763154016523276,1.42662707929
-0.02914592637846885,0.11552171541004906,0.0010640992043676127,1.0078395065,91,53.518297437,4.16512992842,25.4131524277,40.1089492475,5.03805856368,-2.49241997433,54,31.3405192525,-0.03104557113642268,1.42674747043
-0.03802277947337266,0.13361410984904445,0.002035147984439752,1.0078155639,92,51.8724099052,4.16503098009,7.61419355526,20.631291912,140.482035501,0.00425128652054,54,-1001.2576851,-0.03864723242384072,1.42672371379
-0.04676465804985515,0.1416488400605807,0.00264197042423239,1.00762304792,93,54.1226888475,4.16423536329,7.9562827669,21.5168815469,140.581397688,0.143250611356,54,-1001.21847478,-0.048114929168567425,1.42653267252
-0.0014973418586027973,0.2432877369377744,0.005137487447723602,1.00724632735,94,52.3564196852,4.16267847836,27.7462835779,43.7148784458,4.63438028971,0.487427507451,54,29.9747535258,-0.00033427087887035606,1.42615873207
-0.014413219762548963,0.4151606954747896,0.009514780760687912,1.00689887458,95,51.9524296736,4.16124254939,27.5339825499,43.5545134252,4.41490356208,0.889416467888,54,32.4008688006,-0.014421117070225361,1.42581371943
-0.006768991231678425,0.1985629683511981,0.0010119329906116837,1.00652104865,96,53.9552963236,4.15968109634,27.4731767701,43.4333959192,5.26112812674,0.873368837471,54,34.6573564417,-0.007029047618321475,1.4254384118
0.029941575545757347,0.293229006171309,0.006666942886607937,1.00614915404,97,56.5886910185,4.15814415583,-54.4982643232,-61.423903253,314.484094765,-0.0151892121499,58,-990.519266911,0.030813173827811114,1.42506885835
0.010834674057242283,0.15585868860997962,0.003127712574430481,1.00594933217,98,51.6375889602,4.15731834571,-56.1180860183,-63.6159457876,314.465052705,0.0549615049238,58,-990.705073607,0.011369236581121562,1.42487023798
